# Synthetic kinetics t=5 min (nitroxide adduct)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
346.12974	-5.1272783e-02
346.14147	-1.2436263e-02
346.15320	-3.7840142e-03
346.16493	-1.1882780e-02
346.17666	3.2351220e-03
346.18839	1.7356628e-02
346.20012	2.8996965e-03
346.21185	-3.1378726e-03
346.22359	2.1280974e-02
346.23532	7.9850480e-03
346.24705	6.6476630e-03
346.25878	4.3133310e-02
346.27051	2.3351742e-02
346.28224	-1.8972853e-02
346.29397	2.8758239e-02
346.30570	-1.3361166e-02
346.31743	5.8300841e-03
346.32916	-3.6444271e-02
346.34089	2.1531025e-02
346.35262	-3.4519173e-02
346.36435	9.6471177e-03
346.37608	4.3277875e-02
346.38781	1.2684145e-02
346.39954	7.6859893e-04
346.41127	-2.0702371e-02
346.42300	-6.6825168e-03
346.43473	1.7301840e-02
346.44646	-4.8547382e-02
346.45819	-2.3634338e-02
346.46992	2.3526157e-02
346.48165	-1.1412686e-02
346.49338	2.0843194e-02
346.50511	1.0706030e-02
346.51684	-2.0701730e-02
346.52857	-5.5222637e-03
346.54030	2.6251111e-02
346.55203	-9.1253271e-03
346.56376	-3.1174493e-03
346.57549	8.7386370e-03
346.58722	-1.3617248e-02
346.59895	-8.0750945e-03
346.61068	8.1293302e-03
346.62241	-6.1130116e-03
346.63414	-2.1844538e-03
346.64587	1.1392100e-02
346.65760	3.5622882e-02
346.66933	-2.4079835e-03
346.68106	-1.2993027e-02
346.69279	5.9802715e-02
346.70452	1.9673892e-02
346.71625	-3.9054355e-02
346.72798	-9.8112546e-03
346.73971	-3.3470959e-02
346.75144	1.5823382e-02
346.76317	-2.3602653e-02
346.77490	-9.4242520e-03
346.78663	3.4662822e-02
346.79837	-1.2745307e-02
346.81010	7.6148425e-04
346.82183	8.1546143e-03
346.83356	2.1624843e-02
346.84529	2.2496872e-02
346.85702	3.1687217e-02
346.86875	-1.2627090e-02
346.88048	9.9155779e-03
346.89221	-3.4912840e-02
346.90394	3.2591206e-04
346.91567	-3.7377027e-03
346.92740	3.6313867e-02
346.93913	6.5452785e-03
346.95086	-7.6154024e-03
346.96259	-7.7581061e-03
346.97432	-1.8916620e-02
346.98605	-1.0654813e-02
346.99778	-1.4795398e-02
347.00951	-1.0035737e-03
347.02124	-1.2821104e-02
347.03297	-3.9983933e-04
347.04470	2.0412949e-02
347.05643	-2.4284479e-02
347.06816	-1.6777029e-02
347.07989	-2.7389265e-02
347.09162	4.0918970e-02
347.10335	3.3477585e-02
347.11508	9.4666756e-03
347.12681	2.3761440e-04
347.13854	-2.0305687e-02
347.15027	1.9881132e-02
347.16200	1.1667401e-03
347.17373	7.8535194e-03
347.18546	1.2020038e-03
347.19719	-5.9620229e-02
347.20892	-3.4868309e-02
347.22065	-1.1400576e-02
347.23238	1.0180496e-02
347.24411	-2.1371739e-02
347.25584	2.9348546e-03
347.26757	-7.9568144e-03
347.27930	-2.3449106e-02
347.29103	1.2367153e-02
347.30276	-2.3976642e-02
347.31449	-2.6795821e-02
347.32622	3.3855275e-02
347.33795	2.9499379e-02
347.34968	4.8481729e-03
347.36142	2.3672581e-02
347.37315	-1.3750119e-02
347.38488	-5.0805404e-03
347.39661	8.2251410e-03
347.40834	8.3677001e-03
347.42007	1.2407814e-02
347.43180	-2.6257521e-02
347.44353	2.0634001e-02
347.45526	-2.1813645e-02
347.46699	-3.3376551e-04
347.47872	5.4757865e-02
347.49045	2.1761281e-02
347.50218	-9.1110870e-03
347.51391	8.3185964e-03
347.52564	-1.3814244e-02
347.53737	-1.2570179e-02
347.54910	-1.5574525e-02
347.56083	-5.7297095e-03
347.57256	1.4904553e-03
347.58429	1.4767211e-02
347.59602	4.6554885e-02
347.60775	1.1598779e-02
347.61948	7.5603112e-03
347.63121	-2.1510514e-02
347.64294	2.8347556e-02
347.65467	4.8524669e-03
347.66640	3.4595941e-02
347.67813	4.1781524e-03
347.68986	3.6986913e-02
347.70159	-9.2298956e-03
347.71332	-5.1495090e-03
347.72505	-1.8143036e-03
347.73678	-3.2957862e-03
347.74851	8.5397146e-03
347.76024	5.7492358e-03
347.77197	-3.9191978e-02
347.78370	-2.2601052e-02
347.79543	-1.6213601e-02
347.80716	1.1694563e-02
347.81889	-7.1770710e-03
347.83062	1.3682662e-02
347.84235	1.2849447e-02
347.85408	3.9700242e-03
347.86581	-4.1242438e-02
347.87754	3.9995789e-02
347.88927	1.0817440e-02
347.90100	-9.0598437e-03
347.91273	9.2816336e-03
347.92446	-6.9292788e-03
347.93620	4.6143368e-03
347.94793	-1.3372838e-02
347.95966	4.6733672e-02
347.97139	-1.6974677e-03
347.98312	1.3043723e-02
347.99485	-9.2621055e-03
348.00658	2.1617205e-02
348.01831	3.4607644e-02
348.03004	1.0219979e-02
348.04177	-1.0295927e-02
348.05350	1.1355020e-02
348.06523	2.9437236e-03
348.07696	2.3682113e-02
348.08869	1.2139123e-02
348.10042	1.3392207e-02
348.11215	2.5818690e-03
348.12388	1.0372295e-03
348.13561	6.4064555e-03
348.14734	3.1668225e-02
348.15907	4.8873485e-03
348.17080	1.6983960e-02
348.18253	-4.7851685e-03
348.19426	-2.4498927e-03
348.20599	-2.0640575e-02
348.21772	-7.1727701e-04
348.22945	-1.0868112e-02
348.24118	-4.3137346e-02
348.25291	-1.7317052e-02
348.26464	-2.9871405e-02
348.27637	-5.7691781e-03
348.28810	-8.4763832e-03
348.29983	2.5297182e-02
348.31156	2.2005099e-03
348.32329	-1.2277569e-02
348.33502	-9.4044389e-03
348.34675	-9.1447223e-03
348.35848	-1.0279346e-02
348.37021	9.0955634e-03
348.38194	-1.1885953e-02
348.39367	5.0027129e-03
348.40540	1.9956926e-02
348.41713	-1.0454420e-02
348.42886	-1.8100584e-04
348.44059	3.3836601e-02
348.45232	1.0750004e-02
348.46405	-6.3927024e-03
348.47578	1.2668155e-02
348.48751	-4.4679232e-03
348.49924	-1.6103143e-02
348.51098	1.7653651e-02
348.52271	-1.8298033e-02
348.53444	-1.3522145e-02
348.54617	-3.2222864e-03
348.55790	1.6448959e-02
348.56963	1.2676066e-02
348.58136	-1.2803357e-02
348.59309	-7.8186715e-04
348.60482	-7.5380240e-03
348.61655	1.6077838e-02
348.62828	5.8311196e-03
348.64001	-1.4081672e-02
348.65174	1.6215913e-02
348.66347	-2.6576218e-02
348.67520	-7.5553827e-03
348.68693	-3.8288574e-02
348.69866	1.8591333e-02
348.71039	-3.2157513e-03
348.72212	1.1904178e-02
348.73385	5.3903069e-02
348.74558	5.9262077e-03
348.75731	5.0676629e-03
348.76904	-1.0356344e-02
348.78077	5.5898477e-03
348.79250	-8.4321791e-03
348.80423	1.1673902e-02
348.81596	1.0585946e-02
348.82769	6.0569904e-03
348.83942	-3.7596203e-03
348.85115	-2.5073465e-03
348.86288	-3.7841374e-04
348.87461	-2.3900586e-03
348.88634	1.1073727e-02
348.89807	-1.3126953e-02
348.90980	-4.2051298e-03
348.92153	8.9460273e-03
348.93326	3.5250417e-02
348.94499	8.3068330e-03
348.95672	-1.2054462e-03
348.96845	-1.8141437e-03
348.98018	3.3216578e-02
348.99191	-8.0466102e-03
349.00364	-6.3663387e-03
349.01537	3.0625315e-03
349.02710	-8.1435685e-03
349.03883	2.3431211e-03
349.05056	1.8859811e-02
349.06229	9.0581949e-03
349.07403	-2.0409639e-02
349.08576	2.9133885e-02
349.09749	4.3254267e-02
349.10922	2.4625849e-02
349.12095	8.3342770e-02
349.13268	6.8523707e-02
349.14441	9.5680913e-02
349.15614	9.9807090e-02
349.16787	2.2309630e-01
349.17960	2.8038119e-01
349.19133	3.4274109e-01
349.20306	4.3766100e-01
349.21479	4.7592022e-01
349.22652	5.5076368e-01
349.23825	6.0739185e-01
349.24998	5.7420043e-01
349.26171	4.3016551e-01
349.27344	2.2647317e-01
349.28517	-5.7221495e-02
349.29690	-3.5238681e-01
349.30863	-4.9673058e-01
349.32036	-5.9028943e-01
349.33209	-5.9683798e-01
349.34382	-5.4743498e-01
349.35555	-4.7206840e-01
349.36728	-3.4466631e-01
349.37901	-3.0687706e-01
349.39074	-1.9559285e-01
349.40247	-1.3873132e-01
349.41420	-1.3345276e-01
349.42593	-6.4971649e-02
349.43766	-5.4126411e-02
349.44939	-5.3268047e-03
349.46112	-2.2654721e-02
349.47285	-2.7730658e-02
349.48458	-9.3223405e-03
349.49631	9.3851376e-03
349.50804	-3.0585156e-02
349.51977	-2.6900402e-02
349.53150	6.9219845e-03
349.54323	3.2192702e-02
349.55496	-3.3220571e-02
349.56669	2.5123235e-02
349.57842	5.1382112e-03
349.59015	1.2497118e-02
349.60188	9.2171263e-03
349.61361	-1.0360846e-02
349.62534	-1.3448895e-02
349.63707	4.2972170e-02
349.64881	-2.6728704e-02
349.66054	1.3788213e-03
349.67227	2.9439435e-02
349.68400	-2.3142388e-03
349.69573	1.5043800e-02
349.70746	1.5713438e-03
349.71919	-1.4814016e-02
349.73092	1.1658921e-02
349.74265	8.7805914e-04
349.75438	-1.1475680e-02
349.76611	1.4658377e-02
349.77784	-5.7839229e-03
349.78957	5.6603846e-03
349.80130	-9.0138554e-03
349.81303	3.0297247e-02
349.82476	1.9435980e-02
349.83649	6.8868769e-03
349.84822	-2.0146966e-03
349.85995	-3.2069795e-03
349.87168	-2.4385985e-03
349.88341	-1.6644534e-02
349.89514	3.0726165e-02
349.90687	-1.5865587e-02
349.91860	1.8860841e-02
349.93033	1.8731610e-02
349.94206	-3.9027164e-03
349.95379	-1.3149995e-03
349.96552	-2.5124588e-02
349.97725	-3.2662033e-03
349.98898	-1.1148520e-02
350.00071	1.8219517e-02
350.01244	-1.2432581e-02
350.02417	-1.1402861e-02
350.03590	1.3586921e-02
350.04763	-3.4305259e-02
350.05936	-1.3212305e-02
350.07109	2.3450970e-02
350.08282	-2.9840584e-03
350.09455	1.6772131e-02
350.10628	-5.8636703e-02
350.11801	-1.3785873e-02
350.12974	-3.8484628e-03
350.14147	-2.8497549e-02
350.15320	1.6858314e-02
350.16493	-2.9479170e-02
350.17666	-1.2402621e-02
350.18839	5.3923117e-03
350.20012	1.0965382e-03
350.21185	-6.2436228e-03
350.22359	-1.9704054e-02
350.23532	1.7101201e-03
350.24705	-1.7007620e-02
350.25878	2.6595541e-02
350.27051	-6.9446491e-03
350.28224	-2.0643259e-02
350.29397	2.0368467e-02
350.30570	3.3977352e-02
350.31743	7.4182131e-03
350.32916	-1.1018336e-02
350.34089	-3.1017865e-02
350.35262	-1.3031252e-02
350.36435	1.6824773e-02
350.37608	1.1528394e-02
350.38781	-3.5631387e-02
350.39954	4.8917483e-03
350.41127	-3.3188302e-02
350.42300	1.3049935e-02
350.43473	3.4212246e-02
350.44646	-3.8915946e-03
350.45819	2.2153879e-02
350.46992	-8.4905208e-03
350.48165	-1.7336978e-03
350.49338	1.8835438e-02
350.50511	2.2088908e-02
350.51684	-4.5900994e-03
350.52857	3.0290070e-02
350.54030	5.4069160e-03
350.55203	-5.4863214e-02
350.56376	1.8918599e-02
350.57549	2.1650464e-02
350.58722	-4.7004107e-02
350.59895	9.9066545e-03
350.61068	3.1390969e-02
350.62241	2.3354899e-02
350.63414	8.6903834e-03
350.64587	1.1494961e-02
350.65760	3.9013434e-02
350.66933	4.5375505e-02
350.68106	8.4041512e-02
350.69279	1.0457547e-01
350.70452	1.6922828e-01
350.71625	1.8085208e-01
350.72798	2.6923006e-01
350.73971	3.4918898e-01
350.75144	4.2674195e-01
350.76317	5.2562620e-01
350.77490	5.4425536e-01
350.78663	5.9366039e-01
350.79837	5.9154841e-01
350.81010	4.1655874e-01
350.82183	1.5195174e-01
350.83356	-1.2817397e-01
350.84529	-4.0569948e-01
350.85702	-5.7419945e-01
350.86875	-5.9526340e-01
350.88048	-5.5725913e-01
350.89221	-5.1597993e-01
350.90394	-3.9385172e-01
350.91567	-3.3340171e-01
350.92740	-2.5928582e-01
350.93913	-2.0286773e-01
350.95086	-9.6973007e-02
350.96259	-5.2226381e-02
350.97432	-9.4650583e-02
350.98605	-5.2933457e-02
350.99778	-5.4258635e-02
351.00951	-7.4329170e-03
351.02124	-2.6271855e-02
351.03297	-1.5590443e-03
351.04470	-1.9587848e-02
351.05643	-3.3619064e-02
351.06816	1.8435465e-02
351.07989	-7.6427996e-03
351.09162	-1.3042362e-02
351.10335	-2.5414875e-02
351.11508	-8.9064463e-04
351.12681	1.7398629e-02
351.13854	-1.1139803e-02
351.15027	4.0694370e-02
351.16200	2.9356925e-02
351.17373	1.8048575e-04
351.18546	9.5561529e-03
351.19719	-9.2862659e-03
351.20892	9.5397225e-03
351.22065	-2.3579860e-02
351.23238	-2.1838909e-02
351.24411	4.6685171e-02
351.25584	4.0677898e-03
351.26757	1.6527758e-02
351.27930	-1.5848080e-02
351.29103	8.9603821e-03
351.30276	-2.7102525e-03
351.31449	-4.2260993e-02
351.32622	-5.9985013e-03
351.33795	-5.8271453e-04
351.34968	-2.9332378e-03
351.36142	2.1509643e-02
351.37315	1.1544981e-02
351.38488	-2.8540212e-02
351.39661	-1.5002957e-02
351.40834	-4.0576077e-03
351.42007	4.7141375e-04
351.43180	-1.1812857e-03
351.44353	-2.8523988e-02
351.45526	3.0351332e-03
351.46699	-7.7638720e-03
351.47872	-4.5151799e-02
351.49045	-4.7188949e-02
351.50218	-3.2193171e-02
351.51391	-1.9102962e-02
351.52564	-2.8939976e-02
351.53737	-2.2037744e-02
351.54910	-2.9623925e-02
351.56083	-1.2412901e-02
351.57256	8.6376192e-03
351.58429	7.1457672e-03
351.59602	-3.5369533e-02
351.60775	1.5595778e-02
351.61948	2.6861727e-02
351.63121	-1.5797491e-02
351.64294	3.4628802e-02
351.65467	2.9697117e-04
351.66640	-2.3715093e-02
351.67813	2.9249011e-02
351.68986	-3.6839199e-03
351.70159	-1.0200306e-02
351.71332	3.7901992e-02
351.72505	2.9257259e-02
351.73678	-5.9248542e-03
351.74851	-1.3429318e-02
351.76024	-2.4468242e-04
351.77197	4.2663537e-03
351.78370	1.7726747e-02
351.79543	-5.0055353e-02
351.80716	7.5084227e-03
351.81889	5.2412742e-03
351.83062	-6.1932644e-03
351.84235	4.4952187e-03
351.85408	1.4771327e-02
351.86581	-3.0185728e-02
351.87754	-2.6063996e-02
351.88927	-2.2796683e-03
351.90100	-4.1903154e-03
351.91273	-8.8702887e-04
351.92446	7.9225690e-03
351.93620	4.2477172e-02
351.94793	-7.3521627e-03
351.95966	6.2623529e-03
351.97139	1.8954826e-02
351.98312	-5.2765876e-03
351.99485	-6.5187386e-03
352.00658	8.3613881e-03
352.01831	1.1065670e-02
352.03004	-1.3016009e-02
352.04177	1.3751862e-02
352.05350	1.1741203e-02
352.06523	1.0263014e-02
352.07696	2.4396315e-02
352.08869	-2.2052809e-02
352.10042	2.3032352e-02
352.11215	-2.0232223e-03
352.12388	7.6223156e-03
352.13561	5.3600690e-03
352.14734	-7.0231650e-03
352.15907	2.4476088e-02
352.17080	5.9117321e-02
352.18253	2.8470171e-02
352.19426	5.5977430e-02
352.20599	2.5048587e-02
352.21772	4.0806370e-02
352.22945	7.5151621e-02
352.24118	9.4845091e-02
352.25291	1.3427211e-01
352.26464	2.2010612e-01
352.27637	2.8715648e-01
352.28810	3.7685736e-01
352.29983	4.4995235e-01
352.31156	5.2470699e-01
352.32329	5.7761052e-01
352.33502	6.1591536e-01
352.34675	5.2235451e-01
352.35848	3.6930837e-01
352.37021	9.2617733e-02
352.38194	-1.8088117e-01
352.39367	-4.6066362e-01
352.40540	-5.4648954e-01
352.41713	-6.2169900e-01
352.42886	-5.3498875e-01
352.44059	-4.7514581e-01
352.45232	-3.7723368e-01
352.46405	-3.5339901e-01
352.47578	-2.0798273e-01
352.48751	-1.7935363e-01
352.49924	-1.3124154e-01
352.51098	-1.2114618e-01
352.52271	-8.0622689e-02
352.53444	-2.3570502e-02
352.54617	-2.8380258e-03
352.55790	-1.8334416e-02
352.56963	-3.6375252e-02
352.58136	-6.8606050e-03
352.59309	-4.6919244e-02
352.60482	-1.9852005e-02
352.61655	-2.6097288e-02
352.62828	1.0961801e-02
352.64001	-4.0792835e-02
352.65174	-1.7273900e-02
352.66347	-4.8755870e-04
352.67520	4.9311045e-03
352.68693	-3.2892184e-02
352.69866	-1.6973536e-02
352.71039	-4.8050828e-02
352.72212	1.1763414e-02
352.73385	-1.4210472e-02
352.74558	-1.2612270e-02
352.75731	-1.6469928e-02
352.76904	2.6572963e-02
352.78077	-5.3382508e-03
352.79250	-2.1646586e-02
352.80423	1.7050189e-02
352.81596	8.9525295e-03
352.82769	-3.9577960e-03
352.83942	-2.1010003e-02
352.85115	-1.9716365e-03
352.86288	7.9097434e-03
352.87461	-5.3179820e-03
352.88634	-4.2143457e-03
352.89807	1.6619792e-02
352.90980	-1.8196069e-02
352.92153	1.2823812e-02
352.93326	-8.9656909e-03
352.94499	-2.5755489e-02
352.95672	1.5519572e-02
352.96845	1.4092943e-02
352.98018	-1.6165114e-02
352.99191	-1.5900500e-02
353.00364	2.2538397e-02
353.01537	2.9468086e-03
353.02710	-3.5640645e-02
353.03883	-1.6865189e-02
353.05056	7.3119979e-03
353.06229	-1.0701515e-02
353.07403	1.8893628e-02
353.08576	-7.7045905e-03
353.09749	1.1528630e-02
353.10922	1.7252319e-03
353.12095	7.9837537e-03
353.13268	3.6873821e-03
353.14441	1.4904983e-03
353.15614	-2.3098094e-02
353.16787	2.4639298e-02
353.17960	-8.6132405e-03
353.19133	-2.0735811e-02
353.20306	3.1620087e-02
353.21479	-1.0789669e-02
353.22652	2.9888501e-02
353.23825	-4.0790732e-02
353.24998	8.0317356e-03
353.26171	1.6840142e-03
353.27344	-1.3942989e-02
353.28517	2.3522298e-02
353.29690	-1.9000041e-02
353.30863	3.1332806e-03
353.32036	-8.7297871e-03
353.33209	1.8081834e-02
353.34382	-2.0116549e-02
353.35555	5.0093458e-03
353.36728	3.4503088e-03
353.37901	-3.9582947e-02
353.39074	6.2361704e-02
353.40247	5.6188336e-03
353.41420	9.8148013e-03
353.42593	1.6722409e-02
353.43766	-6.2886285e-03
353.44939	-9.0839197e-03
353.46112	-4.3340963e-02
353.47285	-1.0129526e-02
353.48458	-9.2277420e-04
353.49631	1.1431204e-02
353.50804	2.3454292e-03
353.51977	5.3632073e-03
353.53150	3.8113955e-03
353.54323	7.8216928e-03
353.55496	7.8155959e-03
353.56669	3.9804988e-03
353.57842	1.8096952e-02
353.59015	-3.0008126e-02
353.60188	-7.1705899e-03
353.61361	1.5026660e-02
353.62534	-8.1848727e-04
353.63707	-1.7566344e-02
353.64881	-4.5443072e-03
353.66054	-2.5696850e-03
353.67227	2.7752872e-03
353.68400	4.0411617e-02
353.69573	2.9029703e-02
353.70746	-8.0756140e-03
353.71919	5.1011067e-03
353.73092	4.0441951e-02
353.74265	-7.7940338e-03
353.75438	1.6409431e-02
353.76611	-4.6668285e-03
353.77784	-1.7888323e-02
353.78957	-2.9388288e-03
353.80130	2.2871101e-03
353.81303	2.6143297e-02
353.82476	-1.4132031e-02
353.83649	2.8244581e-02
353.84822	-2.6161904e-03
353.85995	-1.9760887e-03
353.87168	-1.8557628e-02
353.88341	-4.0225072e-02
353.89514	2.1001247e-03
353.90687	-1.4418809e-02
353.91860	1.8326601e-03
353.93033	-4.9486920e-03
353.94206	-4.0843991e-02
353.95379	-1.1778586e-02
353.96552	-2.1355802e-03
353.97725	-1.5612309e-03
353.98898	1.2259423e-03
354.00071	-1.4682046e-03
354.01244	-1.8131837e-02
354.02417	-2.6623934e-03
354.03590	-1.2050125e-02
354.04763	-1.7829266e-03
354.05936	-2.0196228e-04
354.07109	-1.8978316e-03
354.08282	3.7260998e-02
354.09455	-2.2372476e-02
354.10628	-3.6625774e-02
354.11801	8.7464393e-03
354.12974	-1.2030103e-02
354.14147	3.8723343e-03
354.15320	-4.8075208e-03
354.16493	5.4732618e-03
354.17666	-9.8007970e-03
354.18839	-1.1081031e-02
354.20012	3.7730431e-02
354.21185	2.3725418e-02
354.22359	-2.1151153e-02
354.23532	-7.4888882e-03
354.24705	2.3970790e-02
354.25878	2.2244642e-03
354.27051	-2.2304905e-02
354.28224	7.8790294e-03
354.29397	1.5945629e-02
354.30570	-5.6635431e-03
354.31743	5.0192403e-03
354.32916	-1.0628835e-02
354.34089	2.5838143e-02
354.35262	4.0423410e-02
354.36435	3.0416158e-03
354.37608	-1.0534089e-02
354.38781	1.5785384e-02
354.39954	4.3417278e-03
354.41127	2.8562544e-03
354.42300	-1.7682458e-02
354.43473	-1.2947487e-02
354.44646	-1.8712421e-02
354.45819	-1.4108006e-02
354.46992	-3.0385430e-03
354.48165	-1.0726958e-02
354.49338	3.6375077e-02
354.50511	-2.0719563e-03
354.51684	-8.0785854e-03
354.52857	1.8124506e-03
354.54030	2.0452663e-02
354.55203	2.3124973e-02
354.56376	-2.0488092e-02
354.57549	-1.8663826e-02
354.58722	-1.8857174e-02
354.59895	-3.4484296e-03
354.61068	7.2223247e-04
354.62241	3.2293194e-02
354.63414	2.9607711e-02
354.64587	-1.5182780e-02
354.65760	-4.7019554e-02
354.66933	-2.9539714e-02
354.68106	-1.6961348e-02
354.69279	-2.1466648e-03
354.70452	1.0854143e-02
354.71625	-2.5149541e-02
354.72798	1.6162935e-02
354.73971	1.7155305e-02
354.75144	-4.7607851e-02
354.76317	-2.8099816e-02
354.77490	3.3158928e-02
354.78663	-7.2801239e-03
354.79837	-1.6855899e-03
354.81010	7.2178869e-02
354.82183	4.1280585e-03
354.83356	-4.2865435e-03
354.84529	-4.5988561e-02
354.85702	-3.5154768e-03
354.86875	6.2585898e-03
354.88048	-1.7853510e-02
354.89221	2.8853574e-02
354.90394	-1.9413557e-02
354.91567	2.5707270e-02
354.92740	6.6340794e-03
354.93913	-1.2000480e-02
354.95086	1.1466256e-02
354.96259	2.8972352e-02
354.97432	1.3441831e-02
354.98605	-2.7999191e-02
354.99778	1.5579481e-02
355.00951	-7.0139809e-03
355.02124	1.5133371e-02
355.03297	1.6510582e-02
355.04470	-3.3902158e-03
355.05643	1.8465335e-02
355.06816	-1.4197027e-02
355.07989	2.2650946e-02
355.09162	-9.8627022e-03
355.10335	1.3458549e-02
355.11508	4.4404100e-03
355.12681	-1.2365210e-02
355.13854	2.6314095e-02
355.15027	-2.9714213e-02
355.16200	1.7933958e-02
355.17373	-7.4720718e-03
355.18546	-7.0729735e-04
355.19719	1.6237648e-04
355.20892	-1.4613110e-02
355.22065	8.1726177e-03
355.23238	-2.2997674e-02
355.24411	-5.6240624e-02
355.25584	-1.3630144e-03
355.26757	-2.9734137e-02
355.27930	2.1021347e-02
355.29103	-2.8267267e-03
355.30276	-5.6793711e-04
355.31449	-2.4217307e-02
355.32622	1.7315297e-02
355.33795	-1.5831372e-02
355.34968	-2.3864942e-02
355.36142	-2.8817128e-02
355.37315	-1.5987246e-02
355.38488	2.1780909e-02
355.39661	1.1714995e-02
355.40834	-7.9693564e-04
355.42007	-1.1660031e-02
355.43180	-4.7025045e-03
355.44353	2.7041459e-02
355.45526	6.8987223e-03
355.46699	3.8365208e-03
355.47872	3.0457413e-02
355.49045	-3.7601235e-03
355.50218	2.0848805e-03
355.51391	-3.2219366e-02
355.52564	-1.3599231e-02
355.53737	-1.1459893e-02
355.54910	-2.8441554e-03
355.56083	6.3711214e-03
355.57256	-1.4151937e-02
355.58429	6.1871037e-03
355.59602	1.5956089e-02
355.60775	-1.1694342e-02
355.61948	-1.2420645e-04
355.63121	7.3337799e-03
355.64294	-2.9387246e-02
355.65467	2.1656654e-02
355.66640	-1.1316660e-02
355.67813	3.0263198e-04
355.68986	-3.4391695e-02
355.70159	8.8541422e-03
355.71332	8.6461840e-03
355.72505	-3.4044902e-03
355.73678	-1.8079226e-02
355.74851	8.2818334e-03
355.76024	-3.0727788e-02
355.77197	1.4380898e-02
355.78370	1.4029902e-02
355.79543	1.3974928e-02
355.80716	2.3707771e-02
355.81889	-4.2371270e-03
355.83062	5.6293603e-03
355.84235	1.4311420e-02
355.85408	1.0502939e-02
355.86581	-1.8107122e-02
355.87754	-3.7839345e-03
355.88927	-9.9258442e-03
355.90100	4.7590189e-03
355.91273	3.2015227e-03
355.92446	1.9977915e-02
355.93620	1.6289356e-02
355.94793	2.3397194e-02
355.95966	-7.2831991e-03
355.97139	2.9167887e-02
355.98312	1.7358492e-02
355.99485	6.3223322e-02
356.00658	1.1868868e-02
356.01831	-4.3128534e-02
