# Synthetic kinetics t=20 min (nitroxide adduct)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
349.32036	-7.2461974e-01
349.33209	-7.1182921e-01
349.34382	-6.0519210e-01
349.35555	-5.1371862e-01
349.36728	-4.1924696e-01
349.37901	-3.4162443e-01
349.39074	-2.4628962e-01
349.40247	-2.0181557e-01
349.41420	-1.4490235e-01
349.42593	-7.4798011e-02
349.43766	-1.0715913e-01
349.44939	-9.1626057e-02
349.46112	-4.9222935e-02
349.47285	-3.3481639e-02
349.48458	-5.1313744e-02
349.49631	-1.3806229e-02
349.50804	-4.6681055e-02
349.51977	2.2649854e-03
349.53150	-6.5355051e-02
349.54323	-2.7001992e-02
349.55496	-1.2707151e-02
349.56669	7.7501024e-03
349.57842	1.9863881e-02
349.59015	-9.1237906e-04
349.60188	-3.0302589e-02
349.61361	-1.1483154e-02
349.62534	-1.6161643e-02
349.63707	8.5032290e-05
349.64881	-1.1757448e-02
349.66054	3.1683461e-03
349.67227	1.3616935e-02
349.68400	2.4673191e-03
349.69573	-2.2882003e-03
349.70746	2.2511489e-02
349.71919	9.5050240e-03
349.73092	3.0039587e-02
349.74265	2.9814722e-03
349.75438	-1.5392209e-02
349.76611	3.9057665e-03
349.77784	1.2737868e-02
349.78957	-3.8570052e-02
349.80130	-2.0993675e-02
349.81303	1.6628247e-02
349.82476	-1.6256441e-02
349.83649	1.6707549e-05
349.84822	9.5477273e-03
349.85995	1.8115934e-02
349.87168	3.0205458e-02
349.88341	4.3360485e-03
349.89514	-2.2819112e-02
349.90687	-1.1982111e-02
349.91860	-3.1864552e-02
349.93033	-3.4149731e-03
349.94206	-8.8536514e-03
349.95379	1.6998016e-02
349.96552	1.5599557e-02
349.97725	-4.2008759e-04
349.98898	8.9748849e-04
350.00071	-1.8161556e-02
350.01244	-1.1312959e-02
350.02417	3.4738245e-02
350.03590	1.5407561e-03
350.04763	-1.4559352e-03
350.05936	1.8068515e-02
350.07109	1.4743827e-03
350.08282	-2.3641142e-02
350.09455	1.5248833e-02
350.10628	-1.6344224e-02
350.11801	-1.6114861e-02
350.12974	-3.7988074e-02
350.14147	2.7065371e-02
350.15320	-3.9406308e-03
350.16493	1.6201939e-02
350.17666	-1.7510627e-02
350.18839	9.5975785e-03
350.20012	-2.0400393e-02
350.21185	3.3743561e-04
350.22359	2.7693874e-03
350.23532	-5.1632714e-03
350.24705	4.9654959e-03
350.25878	-5.0690645e-02
350.27051	7.2407221e-03
350.28224	-1.7403473e-02
350.29397	4.7240735e-02
350.30570	2.3203748e-02
350.31743	2.6488607e-02
350.32916	9.4730663e-03
350.34089	2.2158596e-02
350.35262	8.4119640e-03
350.36435	-3.3337837e-02
350.37608	6.7227509e-03
350.38781	3.4182377e-02
350.39954	-9.6021509e-03
350.41127	-9.0106320e-03
350.42300	1.1668300e-02
350.43473	-9.7890525e-03
350.44646	-2.0534241e-02
350.45819	-3.9072054e-02
350.46992	-1.0489699e-02
350.48165	-2.5873041e-02
350.49338	-3.3526225e-03
350.50511	7.0599438e-03
350.51684	9.5264317e-03
350.52857	2.8854687e-02
350.54030	3.5212036e-02
350.55203	-3.7503573e-03
350.56376	2.6881464e-02
350.57549	1.6397719e-02
350.58722	1.5128199e-02
350.59895	5.9705497e-02
350.61068	2.0896150e-02
350.62241	6.5998829e-03
350.63414	2.6124941e-02
350.64587	3.8322616e-02
350.65760	4.7570019e-02
350.66933	7.1064025e-02
350.68106	1.0479540e-01
350.69279	1.2759402e-01
350.70452	1.6487651e-01
350.71625	1.8990969e-01
350.72798	3.0354083e-01
350.73971	4.0271988e-01
350.75144	4.9830345e-01
350.76317	5.6015844e-01
350.77490	6.5769964e-01
350.78663	6.4387583e-01
350.79837	6.3778065e-01
350.81010	4.4889461e-01
350.82183	2.0214997e-01
350.83356	-1.9754992e-01
350.84529	-4.7504761e-01
350.85702	-6.5387014e-01
350.86875	-6.6170098e-01
350.88048	-6.5655243e-01
350.89221	-5.9127353e-01
350.90394	-4.7243131e-01
350.91567	-4.1572857e-01
350.92740	-2.8001326e-01
350.93913	-1.8427957e-01
350.95086	-1.8558017e-01
350.96259	-1.2620212e-01
350.97432	-1.0265881e-01
350.98605	-5.9097916e-02
350.99778	-4.6690176e-02
351.00951	-5.4747657e-02
351.02124	-4.6917341e-02
351.03297	-2.7003325e-02
351.04470	-8.5376121e-03
351.05643	4.3893524e-03
351.06816	2.2193317e-02
351.07989	-1.8647556e-02
351.09162	-3.0387994e-02
351.10335	-6.6228416e-03
351.11508	-2.9821583e-02
351.12681	8.6185578e-03
351.13854	-8.4416088e-03
351.15027	1.8958735e-02
351.16200	1.6871717e-02
351.17373	-3.8951891e-03
351.18546	-9.3471744e-04
351.19719	-1.3492107e-02
351.20892	-3.9147042e-02
351.22065	-2.1428885e-02
351.23238	-9.6764703e-04
351.24411	-1.9911642e-02
351.25584	-2.5506592e-02
351.26757	2.8857064e-02
351.27930	-2.3928054e-03
351.29103	-3.7211382e-03
351.30276	-3.0723029e-03
351.31449	1.5622743e-03
351.32622	4.6838266e-03
351.33795	1.8165907e-02
351.34968	-2.6940690e-02
351.36142	-1.1048756e-02
351.37315	3.3975633e-02
351.38488	1.7230983e-02
351.39661	3.4312030e-02
351.40834	-2.9550007e-02
351.42007	-8.2643713e-03
351.43180	-2.3802468e-02
351.44353	-1.2851906e-02
351.45526	7.9755990e-03
351.46699	2.3675523e-02
351.47872	5.5942320e-02
351.49045	-2.7633817e-03
351.50218	4.5793936e-04
351.51391	-1.9450548e-02
351.52564	1.4662075e-02
351.53737	-2.7661131e-02
351.54910	1.7528081e-02
351.56083	4.3163283e-02
351.57256	4.1388696e-02
351.58429	4.7701855e-03
351.59602	-1.6132057e-02
351.60775	3.2722438e-02
351.61948	8.9687416e-03
351.63121	-8.1682654e-03
351.64294	-4.0858750e-02
351.65467	1.2250561e-02
351.66640	3.1703850e-02
351.67813	-1.9617841e-02
351.68986	2.0596120e-02
351.70159	3.8771827e-03
351.71332	4.9376018e-03
351.72505	8.9520791e-04
351.73678	-2.0870438e-02
351.74851	-4.0350334e-03
351.76024	3.9273858e-02
351.77197	-1.3330566e-02
351.78370	-1.4615984e-02
351.79543	-1.8161011e-02
351.80716	3.4950746e-02
351.81889	7.4161904e-04
351.83062	1.6138012e-02
351.84235	-3.5184352e-02
351.85408	-3.6241355e-02
351.86581	1.8490197e-02
351.87754	-4.6398833e-02
351.88927	-1.0961991e-02
351.90100	-6.5481633e-03
351.91273	-3.4922357e-03
351.92446	3.1281719e-02
351.93620	-7.6991517e-03
351.94793	1.3137155e-02
351.95966	1.6587001e-02
351.97139	3.9198971e-03
351.98312	-1.1461551e-02
351.99485	-5.7841669e-03
352.00658	6.7996486e-03
352.01831	9.4274693e-03
352.03004	-3.4480047e-02
352.04177	1.9371779e-02
352.05350	-1.2728057e-02
352.06523	2.9197076e-02
352.07696	3.5235703e-02
352.08869	-7.5404380e-03
352.10042	-6.1927450e-03
352.11215	1.6272179e-02
352.12388	2.1422292e-02
352.13561	3.3951204e-02
352.14734	3.0073937e-02
352.15907	2.8694281e-02
352.17080	2.0883215e-03
352.18253	4.7819637e-02
352.19426	2.0664592e-02
352.20599	6.8030849e-02
352.21772	6.1696277e-02
352.22945	7.1614383e-02
352.24118	1.1820634e-01
352.25291	1.7603442e-01
352.26464	2.2873897e-01
352.27637	3.4937770e-01
352.28810	4.3721582e-01
352.29983	5.1559186e-01
352.31156	5.9641998e-01
352.32329	7.0204957e-01
352.33502	6.8453438e-01
352.34675	6.0428045e-01
352.35848	3.8277077e-01
352.37021	4.8297261e-02
352.38194	-2.5194046e-01
352.39367	-5.3073522e-01
352.40540	-6.9638398e-01
352.41713	-7.1385135e-01
352.42886	-6.5408476e-01
352.44059	-5.5861379e-01
352.45232	-4.7997568e-01
352.46405	-3.7812824e-01
352.47578	-2.5361397e-01
352.48751	-2.3130025e-01
352.49924	-1.7034179e-01
352.51098	-9.7420318e-02
352.52271	-9.9843005e-02
352.53444	-2.8795040e-02
352.54617	-5.4419258e-02
352.55790	-3.7766110e-02
352.56963	-4.8420696e-02
352.58136	-2.4828645e-02
352.59309	1.9835411e-02
352.60482	7.5559621e-03
352.61655	-2.4452573e-02
352.62828	-5.1064257e-03
352.64001	-4.4169243e-02
352.65174	8.9524455e-04
352.66347	1.7551933e-02
352.67520	-2.5972751e-02
352.68693	2.6506140e-04
352.69866	3.2389751e-02
352.71039	2.0764331e-02
352.72212	-1.2669336e-02
352.73385	-4.7507444e-03
352.74558	-3.0981304e-02
352.75731	1.5232379e-03
352.76904	-3.9242114e-03
352.78077	-1.7837331e-02
352.79250	1.9411984e-03
352.80423	-3.0851055e-02
352.81596	6.2693537e-03
352.82769	1.7864172e-02
352.83942	1.3348181e-02
352.85115	-9.5925860e-03
352.86288	3.2990793e-03
352.87461	3.9047389e-02
352.88634	-3.2986913e-02
352.89807	3.2119065e-03
352.90980	-2.3271582e-02
352.92153	-1.0546327e-02
352.93326	-6.5638975e-03
352.94499	2.2872499e-02
352.95672	-1.8240785e-02
352.96845	-3.7534644e-03
352.98018	-1.1749157e-02
352.99191	-2.9107863e-03
353.00364	3.2513591e-03
353.01537	2.0255474e-02
353.02710	3.3235283e-03
353.03883	5.7271680e-03
353.05056	1.9644279e-03
353.06229	1.1429345e-02
353.07403	5.8046502e-03
353.08576	4.7881512e-03
353.09749	6.1785530e-03
353.10922	3.0104854e-02
353.12095	-2.4087764e-02
353.13268	-3.8898047e-02
353.14441	-1.2356907e-02
353.15614	-3.6408199e-02
353.16787	2.2680398e-02
353.17960	2.1611497e-02
353.19133	-2.1863796e-02
353.20306	1.7884341e-04
353.21479	-7.3965189e-03
353.22652	-7.5355389e-03
353.23825	3.1482174e-02
353.24998	6.1757481e-03
353.26171	-1.6717297e-02
353.27344	3.7877811e-03
353.28517	-1.4079178e-02
353.29690	4.9439664e-03
353.30863	1.8604916e-02
353.32036	9.3508563e-03
353.33209	1.3723340e-03
353.34382	-2.3782802e-02
353.35555	-7.4539994e-03
353.36728	-3.6957098e-02
353.37901	1.2276489e-02
353.39074	3.5797306e-03
353.40247	7.3520908e-03
353.41420	2.8869632e-03
353.42593	-2.4844732e-03
353.43766	-1.0666315e-02
353.44939	1.6231741e-02
353.46112	1.8409995e-02
353.47285	-6.0658672e-03
353.48458	-2.5019511e-03
353.49631	4.7224969e-04
353.50804	2.2546525e-02
353.51977	-4.1668785e-03
353.53150	2.2735444e-04
353.54323	-3.5073025e-03
353.55496	-2.8930521e-02
353.56669	-7.5496562e-03
353.57842	-5.6102226e-03
353.59015	1.3008944e-02
353.60188	1.2630788e-02
353.61361	2.1955921e-02
353.62534	-2.2511833e-02
353.63707	2.4809220e-02
353.64881	8.2058964e-03
353.66054	-3.7067226e-02
353.67227	-3.3915714e-02
353.68400	1.9964400e-02
353.69573	-2.8591695e-02
353.70746	-6.7309224e-03
353.71919	-3.0820764e-03
353.73092	-2.8522613e-02
353.74265	-2.7590609e-02
353.75438	-6.9316074e-03
353.76611	3.3396102e-03
353.77784	-2.1686166e-02
353.78957	4.6984869e-02
353.80130	-1.8634203e-02
353.81303	8.3685716e-03
353.82476	1.1701436e-02
353.83649	3.5936266e-02
353.84822	-1.9700508e-02
353.85995	-1.6356560e-02
353.87168	-3.4024078e-02
353.88341	-2.1529337e-02
353.89514	-4.9442103e-02
353.90687	-4.2755974e-03
353.91860	1.6327005e-02
353.93033	2.0778255e-02
353.94206	4.5380925e-03
353.95379	-8.6138601e-03
353.96552	1.6537853e-02
353.97725	1.0888528e-02
353.98898	1.4140983e-02
354.00071	2.4656919e-03
354.01244	-4.4498288e-02
354.02417	-8.8611123e-03
354.03590	1.1272936e-03
354.04763	1.1431470e-02
354.05936	-5.8488594e-03
354.07109	-1.4833891e-02
354.08282	-2.0313398e-02
354.09455	-1.2296748e-02
354.10628	8.7366265e-03
354.11801	2.4995219e-02
354.12974	3.3576920e-02
354.14147	9.0306418e-03
354.15320	1.4788864e-02
354.16493	-8.6855848e-03
354.17666	4.0191809e-03
354.18839	3.9088006e-02
354.20012	2.4850213e-02
354.21185	-6.8728814e-03
354.22359	-1.0445560e-02
354.23532	-1.2621181e-02
354.24705	-1.7562535e-02
354.25878	3.2789534e-02
354.27051	2.3009766e-02
354.28224	-1.1934086e-02
354.29397	-7.6491302e-03
354.30570	-2.0415895e-03
354.31743	-2.8937263e-03
354.32916	9.5601040e-03
354.34089	-2.6268864e-02
354.35262	-1.9771542e-03
354.36435	-8.6326632e-04
354.37608	3.1315437e-02
354.38781	2.0791697e-02
354.39954	-1.1741468e-02
354.41127	2.4128665e-03
354.42300	-8.1377457e-04
354.43473	-7.3318433e-03
354.44646	1.1727795e-02
354.45819	2.0695406e-03
354.46992	-5.2792868e-02
354.48165	3.7598002e-02
354.49338	-8.8810942e-04
354.50511	-8.5917917e-03
354.51684	-1.5122249e-03
354.52857	1.4797076e-02
354.54030	-1.4782315e-02
354.55203	-2.1070569e-03
354.56376	2.1859238e-02
354.57549	1.0552438e-02
354.58722	2.0610633e-02
354.59895	6.5670136e-03
354.61068	1.2220299e-02
354.62241	-2.9330084e-02
354.63414	1.8219581e-02
354.64587	2.6385597e-03
354.65760	-1.6344959e-02
354.66933	5.0076129e-02
354.68106	-4.1027120e-03
354.69279	-1.2629406e-02
354.70452	2.0870317e-02
354.71625	-9.1065612e-03
354.72798	2.6989878e-02
354.73971	1.3495590e-03
354.75144	2.1340761e-02
354.76317	-3.2099128e-02
354.77490	1.0562813e-03
354.78663	6.3072617e-04
354.79837	-7.0327241e-04
354.81010	-1.6673456e-03
354.82183	3.1645741e-02
354.83356	6.8345555e-03
354.84529	5.6635055e-03
354.85702	3.0897429e-03
354.86875	1.6925225e-02
354.88048	6.4311184e-03
354.89221	2.7120607e-02
354.90394	-9.2459457e-03
354.91567	-5.2994470e-04
354.92740	-3.2630964e-02
354.93913	-1.8130107e-02
354.95086	-4.0590972e-04
354.96259	-2.8738364e-02
354.97432	1.9161164e-02
354.98605	9.8687903e-03
354.99778	2.0970251e-02
355.00951	-1.5434726e-02
355.02124	-1.0026543e-02
355.03297	9.6282345e-03
355.04470	2.0581827e-03
355.05643	1.6028356e-03
355.06816	2.8960506e-02
355.07989	1.1193397e-02
355.09162	-6.9153103e-03
355.10335	-1.4862803e-02
355.11508	5.1266284e-03
355.12681	-1.6008806e-02
355.13854	-2.9507568e-02
355.15027	2.0070039e-02
355.16200	3.0888845e-03
355.17373	-7.7650007e-03
355.18546	3.6741252e-02
355.19719	-2.7654842e-02
355.20892	-1.7832578e-02
355.22065	-2.8175798e-02
355.23238	1.9472448e-02
355.24411	1.9824392e-02
355.25584	-2.3797251e-03
355.26757	-2.2719262e-02
355.27930	7.1387973e-03
355.29103	7.2980881e-03
355.30276	2.3298781e-02
355.31449	1.4120076e-02
355.32622	1.2844051e-02
355.33795	-1.0488630e-02
355.34968	-2.5878792e-02
355.36142	2.0952416e-02
355.37315	-4.2065411e-02
355.38488	2.2879465e-02
355.39661	1.3209058e-03
355.40834	-2.4267112e-02
355.42007	-2.3238196e-03
355.43180	-2.6443357e-02
355.44353	2.0465729e-02
355.45526	-4.0312468e-02
355.46699	-1.6800460e-02
355.47872	-1.9744115e-02
355.49045	-1.6771256e-02
355.50218	1.2132830e-02
355.51391	1.3277757e-02
355.52564	-7.2650418e-03
355.53737	-5.6439206e-03
355.54910	1.4215147e-02
355.56083	-2.9221976e-02
355.57256	3.1092877e-02
355.58429	8.6403097e-03
355.59602	5.0790051e-02
355.60775	-7.2424409e-03
355.61948	-2.5659223e-02
355.63121	-1.4051042e-02
355.64294	2.8270553e-02
355.65467	1.8867975e-02
355.66640	-1.3441506e-03
355.67813	2.6103494e-02
355.68986	4.8740555e-03
355.70159	1.1745556e-02
355.71332	4.4569820e-02
355.72505	5.6781694e-03
355.73678	-9.7446024e-03
355.74851	3.1475844e-03
355.76024	-2.4746359e-02
355.77197	6.1273530e-03
355.78370	5.5914036e-03
355.79543	2.6148457e-02
355.80716	-1.4674540e-02
355.81889	-7.1545168e-04
355.83062	-7.2499661e-03
355.84235	1.6852757e-02
355.85408	1.3007421e-03
355.86581	5.8836527e-04
355.87754	-8.6337852e-03
355.88927	7.3678697e-03
355.90100	-1.9989609e-02
355.91273	2.8330665e-02
355.92446	-4.7937468e-03
355.93620	5.8929638e-03
355.94793	-3.9370652e-02
355.95966	-1.3500152e-02
355.97139	1.9228480e-02
355.98312	-1.1333247e-02
355.99485	6.1594236e-02
356.00658	1.7108764e-03
356.01831	1.5177600e-02
356.03004	-1.7653554e-02
356.04177	1.9819694e-02
