# Synthetic Cu(II) axial powder (pepper)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
286.68295	2.5469844e-02
286.72203	2.4364858e-02
286.76111	6.4716374e-03
286.80020	3.5377291e-02
286.83928	-2.6419582e-03
286.87836	4.7253234e-05
286.91744	1.8717229e-02
286.95652	-8.4216161e-03
286.99560	4.5711395e-02
287.03468	2.2777390e-02
287.07377	4.5809403e-02
287.11285	1.6761978e-03
287.15193	-5.5328754e-03
287.19101	5.3973041e-03
287.23009	1.6680989e-02
287.26917	-9.8211189e-03
287.30826	9.4635461e-03
287.34734	1.4820221e-03
287.38642	3.4081645e-02
287.42550	-1.1537771e-02
287.46458	2.2592072e-02
287.50366	-1.1251944e-02
287.54275	-1.7628285e-02
287.58183	-1.2660032e-02
287.62091	-2.2293886e-02
287.65999	4.4040795e-03
287.69907	2.2073012e-02
287.73815	4.7017437e-03
287.77723	1.3868871e-02
287.81632	3.3996765e-02
287.85540	6.7256131e-03
287.89448	5.2011207e-03
287.93356	-4.2294236e-03
287.97264	-3.0917808e-02
288.01172	1.6422883e-02
288.05081	-3.3923213e-02
288.08989	1.4234051e-02
288.12897	8.7397529e-04
288.16805	2.3676471e-02
288.20713	-2.3370798e-04
288.24621	-1.5361123e-02
288.28530	8.2426130e-03
288.32438	-1.0134675e-02
288.36346	-2.5654544e-03
288.40254	1.8710384e-03
288.44162	-1.6738012e-03
288.48070	-2.7734703e-03
288.51979	-1.5660202e-02
288.55887	-2.8073327e-03
288.59795	-4.1804535e-02
288.63703	-2.1941088e-03
288.67611	-2.3020044e-02
288.71519	2.3330412e-02
288.75427	2.6309779e-02
288.79336	-3.8121301e-02
288.83244	3.7861726e-03
288.87152	-1.6501096e-03
288.91060	-2.0067136e-02
288.94968	1.1493970e-02
288.98876	-8.3805550e-03
289.02785	-3.4510951e-02
289.06693	-4.5030418e-03
289.10601	-2.1437363e-03
289.14509	2.9408032e-03
289.18417	-2.3821428e-02
289.22325	1.3108284e-02
289.26234	1.5499390e-02
289.30142	-2.2132625e-02
289.34050	-1.2403725e-02
289.37958	-8.0773559e-04
289.41866	-1.0471291e-02
289.45774	3.5730737e-02
289.49682	5.0103321e-03
289.53591	-1.9374811e-02
289.57499	-1.4925093e-02
289.61407	-3.1244034e-04
289.65315	4.6741035e-02
289.69223	-2.7502853e-03
289.73131	3.3601029e-03
289.77040	1.1091219e-02
289.80948	7.3415441e-06
289.84856	4.6416550e-02
289.88764	-9.8306110e-03
289.92672	1.5678851e-02
289.96580	4.0014626e-03
290.00489	1.3213638e-02
290.04397	-2.2753017e-02
290.08305	3.6137347e-02
290.12213	-1.6574386e-03
290.16121	1.4623666e-03
290.20029	-1.7921863e-02
290.23937	-1.3827300e-02
290.27846	1.2046749e-02
290.31754	2.0492937e-02
290.35662	1.5828677e-02
290.39570	2.4936417e-02
290.43478	1.5040538e-02
290.47386	1.3223697e-03
290.51295	1.7487966e-02
290.55203	1.2623818e-02
290.59111	-1.2675543e-03
290.63019	1.5263276e-02
290.66927	2.6456439e-02
290.70835	5.4375891e-03
290.74744	-6.3790053e-03
290.78652	1.5114622e-02
290.82560	3.8750393e-02
290.86468	-3.4740694e-03
290.90376	-1.1080327e-03
290.94284	-1.9957370e-03
290.98192	2.5189773e-02
291.02101	-3.6013224e-02
291.06009	8.0577135e-03
291.09917	2.4583717e-02
291.13825	-1.5540586e-02
291.17733	3.0505600e-02
291.21641	1.1435607e-02
291.25550	-1.0249190e-02
291.29458	4.8094122e-03
291.33366	-2.9962042e-02
291.37274	-1.0582114e-02
291.41182	3.7270093e-02
291.45090	-1.7145201e-02
291.48999	3.7615663e-02
291.52907	-9.0740032e-04
291.56815	2.0621428e-02
291.60723	1.6120837e-03
291.64631	-4.4098090e-02
291.68539	-1.0727567e-02
291.72447	4.5220065e-03
291.76356	-2.2286777e-02
291.80264	-2.6215955e-02
291.84172	8.0503602e-03
291.88080	-1.2258321e-02
291.91988	-3.3178321e-02
291.95896	-1.2943707e-02
291.99805	1.7946192e-02
292.03713	-8.7453580e-03
292.07621	1.9427684e-02
292.11529	3.1284519e-02
292.15437	1.3913025e-03
292.19345	-2.1853805e-02
292.23254	-2.5292157e-02
292.27162	2.1895964e-04
292.31070	1.8367633e-02
292.34978	6.1216551e-03
292.38886	1.1686456e-02
292.42794	-8.1182829e-03
292.46702	6.7655796e-03
292.50611	-8.6730140e-03
292.54519	-5.7637972e-03
292.58427	-2.5093548e-02
292.62335	-3.0683781e-02
292.66243	-8.8772279e-03
292.70151	-2.1391919e-02
292.74060	-1.8410604e-02
292.77968	1.4190036e-02
292.81876	-1.3708294e-03
292.85784	5.9049953e-02
292.89692	1.9295122e-02
292.93600	-1.1889206e-02
292.97509	1.6345977e-02
293.01417	7.9228598e-03
293.05325	-1.2932351e-02
293.09233	2.2835529e-02
293.13141	-1.4713730e-02
293.17049	-6.0373148e-02
293.20957	1.6672152e-02
293.24866	-1.1545632e-02
293.28774	3.0530677e-02
293.32682	-1.2184148e-02
293.36590	-2.2820755e-02
293.40498	3.1778281e-02
293.44406	-2.0692497e-02
293.48315	4.8937044e-03
293.52223	2.9822988e-02
293.56131	3.1174708e-03
293.60039	-7.8079236e-04
293.63947	2.8885700e-03
293.67855	1.7622779e-02
293.71764	-1.5294623e-02
293.75672	1.3064539e-02
293.79580	1.2405939e-02
293.83488	4.7517933e-02
293.87396	-5.8701993e-03
293.91304	-1.7431530e-02
293.95213	1.5591632e-02
293.99121	-7.0586273e-03
294.03029	6.6693161e-03
294.06937	3.5432487e-03
294.10845	2.4267590e-02
294.14753	-1.2229537e-02
294.18661	-9.3881773e-04
294.22570	-5.0130883e-02
294.26478	-1.6875176e-02
294.30386	3.1664549e-02
294.34294	-1.2694992e-02
294.38202	-1.3091397e-02
294.42110	-2.3408240e-02
294.46019	1.2557824e-02
294.49927	4.5262337e-03
294.53835	-2.2763120e-02
294.57743	1.4332547e-02
294.61651	6.1943637e-03
294.65559	1.6077591e-02
294.69468	-1.1828608e-02
294.73376	3.5743723e-02
294.77284	9.1582132e-03
294.81192	-1.3834640e-03
294.85100	-9.4250038e-03
294.89008	-3.9330682e-03
294.92916	1.8157857e-02
294.96825	-4.3878465e-03
295.00733	2.2564296e-02
295.04641	1.2629906e-02
295.08549	2.7959986e-02
295.12457	1.7321355e-02
295.16365	-2.1280690e-04
295.20274	-3.7125914e-02
295.24182	7.0554655e-03
295.28090	1.6879312e-02
295.31998	4.3571266e-03
295.35906	1.2242276e-02
295.39814	-8.2946789e-03
295.43723	-6.4580651e-03
295.47631	-1.7683735e-02
295.51539	2.8423845e-02
295.55447	4.3743151e-03
295.59355	-8.6309135e-03
295.63263	-2.5406621e-02
295.67171	-1.8149668e-03
295.71080	3.0131383e-02
295.74988	1.0536027e-02
295.78896	-1.3181453e-02
295.82804	2.9921893e-02
295.86712	2.9930795e-02
295.90620	2.0996162e-02
295.94529	1.7177491e-02
295.98437	2.4545502e-02
296.02345	1.2325214e-02
296.06253	1.6979213e-02
296.10161	-1.4099008e-02
296.14069	3.1525297e-02
296.17978	6.1930968e-03
296.21886	4.2081207e-02
296.25794	-3.9222042e-02
296.29702	1.5768229e-02
296.33610	2.1326679e-02
296.37518	-5.1307627e-03
296.41426	1.0814855e-02
296.45335	1.6780740e-02
296.49243	1.3401330e-02
296.53151	-8.9051421e-03
296.57059	-9.0734166e-04
296.60967	2.2367325e-02
296.64875	2.7585840e-02
296.68784	4.0658063e-03
296.72692	3.6812921e-03
296.76600	6.2167952e-03
296.80508	2.3023128e-02
296.84416	-1.8750116e-02
296.88324	-2.4168954e-02
296.92233	4.9830377e-03
296.96141	-1.9557674e-02
297.00049	-9.0837157e-03
297.03957	4.4883111e-03
297.07865	1.2524288e-02
297.11773	-1.8449248e-02
297.15681	1.9151734e-02
297.19590	-3.2209078e-02
297.23498	1.4333344e-02
297.27406	-2.7962206e-02
297.31314	-2.1711516e-02
297.35222	1.6854694e-02
297.39130	-3.8857317e-03
297.43039	-1.1418766e-02
297.46947	-4.1108424e-03
297.50855	1.4410899e-02
297.54763	4.3882737e-03
297.58671	5.2713183e-03
297.62579	2.7389386e-02
297.66488	-7.5498344e-03
297.70396	-2.1365712e-03
297.74304	-2.5647804e-03
297.78212	3.1910492e-02
297.82120	2.9055165e-02
297.86028	3.5719383e-02
297.89936	1.0131197e-02
297.93845	8.5722221e-03
297.97753	2.9737395e-02
298.01661	5.8337876e-03
298.05569	3.1456285e-02
298.09477	3.0532745e-02
298.13385	3.3547009e-03
298.17294	1.7016194e-02
298.21202	1.7742159e-02
298.25110	5.6304302e-02
298.29018	7.4973058e-02
298.32926	2.2880478e-02
298.36834	2.6893936e-02
298.40743	-1.7227494e-02
298.44651	3.4472609e-02
298.48559	3.1990778e-02
298.52467	1.2597389e-02
298.56375	5.1698281e-02
298.60283	6.6150632e-03
298.64191	3.5559095e-02
298.68100	4.4498270e-02
298.72008	1.8530929e-02
298.75916	6.2339472e-02
298.79824	6.7868720e-02
298.83732	2.0390592e-02
298.87640	2.1099306e-02
298.91549	6.2197776e-02
298.95457	5.0147597e-02
298.99365	2.6824383e-02
299.03273	4.5140104e-02
299.07181	4.8565465e-02
299.11089	4.7215903e-02
299.14998	6.5711023e-02
299.18906	5.5695112e-02
299.22814	8.2031466e-02
299.26722	7.2572553e-02
299.30630	5.6970767e-02
299.34538	6.3160292e-02
299.38447	6.6235337e-02
299.42355	5.1980668e-02
299.46263	1.1437070e-02
299.50171	5.1222088e-02
299.54079	3.3577157e-02
299.57987	6.2655009e-02
299.61895	3.0341344e-02
299.65804	3.7226322e-02
299.69712	3.1595846e-02
299.73620	5.7005018e-02
299.77528	2.5365074e-02
299.81436	1.4943597e-02
299.85344	2.5113767e-02
299.89253	8.8091008e-03
299.93161	1.9582263e-02
299.97069	1.5020723e-02
300.00977	1.9516584e-02
300.04885	5.1524886e-02
300.08793	3.9898835e-03
300.12702	1.1978086e-02
300.16610	6.4457849e-03
300.20518	2.3144046e-02
300.24426	-1.4615350e-02
300.28334	-5.4584263e-03
300.32242	7.0371394e-03
300.36150	1.8237679e-02
300.40059	5.9348031e-03
300.43967	-3.5726735e-03
300.47875	-1.1294095e-02
300.51783	1.5944733e-02
300.55691	3.4250086e-02
300.59599	1.1580136e-02
300.63508	8.6340994e-03
300.67416	1.3524229e-02
300.71324	-1.4415018e-02
300.75232	-1.9755764e-03
300.79140	-1.2579538e-03
300.83048	9.8449894e-03
300.86957	3.1557697e-03
300.90865	-2.0642763e-02
300.94773	2.6085620e-02
300.98681	3.7317581e-02
301.02589	-1.8894712e-03
301.06497	1.1268518e-02
301.10405	8.5515189e-03
301.14314	1.8834601e-02
301.18222	-2.6519158e-02
301.22130	3.5261302e-02
301.26038	-6.4180812e-03
301.29946	2.8184664e-02
301.33854	4.4630716e-03
301.37763	-5.0027814e-03
301.41671	-5.9585244e-05
301.45579	2.0650401e-02
301.49487	-1.4601297e-02
301.53395	-4.8710181e-03
301.57303	-7.0533323e-03
301.61212	-3.1764171e-02
301.65120	2.8527149e-02
301.69028	1.4076818e-02
301.72936	2.0337519e-03
301.76844	2.5699558e-02
301.80752	-1.6723698e-02
301.84660	9.1253451e-04
301.88569	3.6861387e-02
301.92477	2.1923518e-02
301.96385	-4.2206123e-02
302.00293	-6.4367590e-02
302.04201	-1.8489976e-02
302.08109	2.3472460e-02
302.12018	-7.2358164e-03
302.15926	-2.1508879e-03
302.19834	1.4359113e-02
302.23742	-1.5536556e-02
302.27650	6.4093615e-03
302.31558	1.7978710e-02
302.35467	1.1454925e-02
302.39375	1.0027105e-02
302.43283	-9.9459460e-03
302.47191	1.2357341e-02
302.51099	-6.4891702e-03
302.55007	2.8160745e-02
302.58915	5.3444288e-02
302.62824	-1.2771909e-02
302.66732	-4.1470772e-02
302.70640	-6.5005141e-03
302.74548	9.5350224e-03
302.78456	2.2989092e-02
302.82364	2.3552584e-02
302.86273	-1.3711940e-02
302.90181	-1.3896771e-02
302.94089	2.7296722e-02
302.97997	-1.9910390e-02
303.01905	2.3740543e-02
303.05813	-2.6072933e-03
303.09722	1.7248530e-02
303.13630	1.6032742e-02
303.17538	1.7432247e-02
303.21446	1.8310820e-02
303.25354	-1.7884996e-02
303.29262	7.8771331e-03
303.33170	2.2565836e-03
303.37079	8.1614869e-03
303.40987	2.6657794e-02
303.44895	-3.4389156e-03
303.48803	-1.2267207e-02
303.52711	-1.2589810e-02
303.56619	-4.2440535e-03
303.60528	1.7026467e-02
303.64436	-1.4334910e-02
303.68344	2.5142700e-02
303.72252	7.7789852e-03
303.76160	-2.5693151e-03
303.80068	-2.4680773e-02
303.83977	6.8529722e-03
303.87885	1.5772739e-02
303.91793	-3.3362055e-02
303.95701	2.5784079e-02
303.99609	3.4894073e-02
304.03517	8.7243142e-03
304.07426	1.1782743e-02
304.11334	5.0209231e-02
304.15242	2.6578527e-02
304.19150	-1.6005865e-02
304.23058	1.6045085e-03
304.26966	-1.2042691e-03
304.30874	-1.0760973e-03
304.34783	-4.5347264e-02
304.38691	1.7089058e-02
304.42599	-1.0796432e-02
304.46507	5.2046977e-03
304.50415	-7.7239070e-04
304.54323	1.9360099e-02
304.58232	-3.9818428e-03
304.62140	-1.3968028e-02
304.66048	1.2588857e-02
304.69956	3.0046975e-02
304.73864	-4.4565032e-03
304.77772	2.9338160e-02
304.81681	7.1970169e-03
304.85589	-8.7035604e-03
304.89497	3.2443014e-02
304.93405	-1.4427833e-02
304.97313	2.2235512e-02
305.01221	-8.0149589e-03
305.05129	1.0958461e-02
305.09038	-2.2726993e-02
305.12946	-1.4792612e-02
305.16854	2.3265432e-02
305.20762	5.7118052e-03
305.24670	2.7347301e-03
305.28578	-6.8267549e-03
305.32487	1.0886843e-02
305.36395	-2.5974404e-02
305.40303	-2.0424209e-02
305.44211	-1.1764052e-03
305.48119	-1.4710580e-02
305.52027	-1.2035046e-02
305.55936	5.6059231e-04
305.59844	-7.6152281e-04
305.63752	-2.4720986e-03
305.67660	3.5296067e-02
305.71568	2.2226058e-02
305.75476	2.6589575e-02
305.79384	1.4398023e-03
305.83293	-8.0853319e-03
305.87201	-2.7065299e-02
305.91109	-4.9457506e-03
305.95017	-3.9716121e-02
305.98925	-9.6481413e-03
306.02833	1.7313777e-02
306.06742	3.4453672e-02
306.10650	2.1348841e-02
306.14558	-1.5194180e-02
306.18466	1.1897604e-02
306.22374	-1.3741514e-02
306.26282	1.8507665e-02
306.30191	-1.7213007e-04
306.34099	1.9218822e-02
306.38007	5.3514981e-02
306.41915	2.0524120e-02
306.45823	4.8721514e-02
306.49731	5.6207860e-03
306.53639	-4.5087156e-03
306.57548	2.8758723e-02
306.61456	3.6578936e-02
306.65364	-9.0167301e-03
306.69272	3.6399483e-03
306.73180	-2.6574303e-02
306.77088	-1.8982311e-03
306.80997	1.9889321e-02
306.84905	3.9961169e-04
306.88813	-9.2532960e-03
306.92721	-2.6013713e-02
306.96629	9.5049661e-03
307.00537	1.8101711e-02
307.04446	1.4081487e-02
307.08354	7.2658032e-03
307.12262	-2.3308200e-02
307.16170	3.7406886e-02
307.20078	1.0459045e-03
307.23986	-7.0216267e-04
307.27894	1.6848445e-02
307.31803	-4.1068682e-02
307.35711	9.1502529e-04
307.39619	-5.1203747e-04
307.43527	9.6665199e-03
307.47435	2.9170051e-02
307.51343	1.1690223e-02
307.55252	-3.4398463e-02
307.59160	-4.5331565e-03
307.63068	6.3703374e-03
307.66976	5.2170034e-03
307.70884	-2.3349710e-02
307.74792	-3.0990666e-02
307.78701	1.3281568e-02
307.82609	9.1744802e-03
307.86517	1.8829912e-03
307.90425	-3.2181206e-02
307.94333	3.7807093e-02
307.98241	-5.5666766e-02
308.02149	-4.9290953e-03
308.06058	4.4190175e-02
308.09966	-7.7847625e-04
308.13874	7.0199405e-03
308.17782	-2.1183313e-02
308.21690	2.9566990e-02
308.25598	-2.3442811e-02
308.29507	7.5147755e-03
308.33415	5.1349518e-03
308.37323	-1.8570755e-02
308.41231	2.0200740e-02
308.45139	-2.5843984e-02
308.49047	-1.1194676e-02
308.52956	1.9224598e-03
308.56864	-5.7403843e-03
308.60772	1.1869134e-02
308.64680	2.0986781e-02
308.68588	-3.4120123e-03
308.72496	-8.3672368e-03
308.76404	-7.8573480e-03
308.80313	-4.8058955e-03
308.84221	1.8702899e-02
308.88129	-1.8356708e-03
308.92037	1.0702022e-02
308.95945	7.3941182e-04
308.99853	-1.4308568e-02
309.03762	1.9871890e-02
309.07670	-1.8147116e-02
309.11578	2.7504362e-03
309.15486	3.2393887e-02
309.19394	-1.9188697e-02
309.23302	1.5759282e-03
309.27211	-2.8984020e-02
309.31119	-7.4541627e-03
309.35027	-2.7142109e-02
309.38935	-4.4539221e-03
309.42843	-7.9714576e-03
309.46751	5.4453029e-03
309.50660	3.4531541e-02
309.54568	8.5349965e-03
309.58476	1.6046300e-02
309.62384	1.9039829e-03
309.66292	-1.9448873e-03
309.70200	-1.3710809e-02
309.74108	-3.3018470e-02
309.78017	4.3969911e-03
309.81925	3.5629708e-02
309.85833	1.2619063e-02
309.89741	-7.5517143e-03
309.93649	3.6133362e-02
309.97557	-5.4651189e-03
310.01466	-9.1579023e-03
310.05374	-2.1003262e-02
310.09282	-1.5942831e-02
310.13190	-1.5903877e-03
310.17098	4.3343120e-02
310.21006	-7.0105839e-04
310.24915	-1.7165826e-02
310.28823	-8.6062438e-03
310.32731	-9.0984128e-04
310.36639	-3.0640330e-02
310.40547	6.1846405e-03
310.44455	1.7725418e-02
310.48363	1.0177900e-02
310.52272	1.5826866e-02
310.56180	-2.1903892e-02
310.60088	-3.0029233e-02
310.63996	2.9724657e-02
310.67904	2.5971888e-02
310.71812	-2.6644991e-02
310.75721	8.3781349e-03
310.79629	4.8549772e-03
310.83537	1.5320885e-02
310.87445	8.7012307e-03
310.91353	-5.4026582e-03
310.95261	8.6630349e-03
310.99170	8.0365871e-03
311.03078	4.0561756e-03
311.06986	-3.1871685e-02
311.10894	-5.4544120e-02
311.14802	-1.0265720e-02
311.18710	-2.6961264e-02
311.22618	1.1017255e-02
311.26527	2.0535225e-02
311.30435	1.1761760e-02
311.34343	-5.8829739e-04
311.38251	8.5389122e-03
311.42159	3.0856061e-02
311.46067	-6.6481046e-03
311.49976	2.6825707e-02
311.53884	2.3044585e-02
311.57792	1.4675149e-02
311.61700	3.9103942e-02
311.65608	-3.6127242e-03
311.69516	3.0317190e-02
311.73425	-6.3010095e-03
311.77333	-2.1788885e-03
311.81241	-7.0731215e-03
311.85149	2.4079633e-02
311.89057	-2.5186980e-03
311.92965	1.8525598e-02
311.96873	-3.9445922e-03
312.00782	4.1490112e-02
312.04690	5.8371338e-02
312.08598	2.7740228e-02
312.12506	5.7743500e-02
312.16414	3.7850442e-02
312.20322	7.1848350e-02
312.24231	3.2373552e-02
312.28139	9.6922904e-04
312.32047	6.4260672e-02
312.35955	3.4060349e-02
312.39863	1.8038288e-02
312.43771	2.7854492e-02
312.47680	1.0700023e-02
312.51588	4.2107573e-02
312.55496	2.6251208e-02
312.59404	7.9534365e-02
312.63312	6.5225883e-02
312.67220	2.0686886e-02
312.71128	2.5494723e-02
312.75037	4.5923272e-02
312.78945	2.0100472e-02
312.82853	5.7440298e-02
312.86761	5.9491596e-02
312.90669	4.5256918e-02
312.94577	4.9791545e-02
312.98486	7.0345770e-02
313.02394	8.8083181e-02
313.06302	8.8535895e-02
313.10210	5.7996270e-02
313.14118	7.2877525e-02
313.18026	3.9238292e-02
313.21935	6.0309762e-02
313.25843	3.0846923e-02
313.29751	6.2512383e-02
313.33659	2.0990726e-02
313.37567	2.4272050e-02
313.41475	4.1214286e-02
313.45383	5.0377699e-02
313.49292	8.3433104e-03
313.53200	2.4301893e-02
313.57108	3.5720686e-02
313.61016	3.5670270e-02
313.64924	1.2461998e-02
313.68832	2.9380843e-02
313.72741	2.0406925e-02
313.76649	5.2218977e-02
313.80557	3.3765047e-02
313.84465	-5.2842399e-03
313.88373	-2.4169397e-02
313.92281	2.0609935e-02
313.96190	4.1097232e-02
314.00098	1.9850538e-02
314.04006	3.3007102e-02
314.07914	4.7675781e-03
314.11822	-1.3660281e-02
314.15730	2.7827508e-02
314.19638	1.4122345e-02
314.23547	2.5177070e-02
314.27455	-1.6698630e-02
314.31363	1.4020302e-02
314.35271	-2.5837465e-03
314.39179	2.5625533e-02
314.43087	-2.4998901e-03
314.46996	-3.3779619e-03
314.50904	-3.2727089e-03
314.54812	3.3439476e-02
314.58720	8.4969851e-03
314.62628	-7.5022097e-03
314.66536	-1.2967603e-02
314.70445	-1.3569684e-02
314.74353	3.6395993e-02
314.78261	-2.9301064e-02
314.82169	-1.0143845e-02
314.86077	1.9489854e-02
314.89985	3.0214107e-02
314.93894	3.5719888e-03
314.97802	2.2142167e-02
315.01710	2.1548243e-02
315.05618	2.6006036e-02
315.09526	7.1424008e-03
315.13434	3.9250647e-02
315.17342	1.0405530e-02
315.21251	3.7001861e-02
315.25159	-1.5676752e-02
315.29067	2.5138371e-02
315.32975	-1.8807560e-02
315.36883	-2.3659892e-02
315.40791	1.6321704e-02
315.44700	-1.0229907e-02
315.48608	1.5277516e-02
315.52516	-1.5076624e-02
315.56424	3.8480835e-02
315.60332	6.5582508e-03
315.64240	-1.6260907e-02
315.68149	9.9063266e-03
315.72057	2.4053547e-02
315.75965	-8.9957488e-03
315.79873	1.6767373e-02
315.83781	4.7388392e-02
315.87689	2.3795622e-02
315.91597	6.2529993e-03
315.95506	-4.9268124e-03
315.99414	1.8027876e-02
316.03322	-2.3862031e-02
316.07230	-5.4309600e-02
316.11138	-6.8572315e-03
316.15046	-1.5179542e-02
316.18955	4.1371933e-02
316.22863	9.2939984e-03
316.26771	-1.3197820e-02
316.30679	-1.6749519e-02
316.34587	1.6510022e-02
316.38495	-1.0084807e-02
316.42404	-5.1160996e-03
316.46312	4.7262586e-03
316.50220	8.3342133e-03
316.54128	8.5260414e-03
316.58036	8.9090259e-03
316.61944	3.2666215e-02
316.65852	4.0672191e-02
316.69761	-2.6385638e-02
316.73669	5.8240742e-02
316.77577	9.2792825e-03
316.81485	3.1591472e-02
316.85393	-8.0586887e-03
316.89301	1.3248269e-02
316.93210	1.1049212e-02
316.97118	9.0273908e-03
317.01026	2.3818789e-02
317.04934	1.9415194e-02
317.08842	-1.3327377e-02
317.12750	4.4400688e-03
317.16659	2.1386189e-02
317.20567	2.0599628e-02
317.24475	1.9925772e-04
317.28383	1.3380053e-03
317.32291	3.8975137e-03
317.36199	-1.5118215e-02
317.40107	-1.8779172e-02
317.44016	3.8375942e-02
317.47924	-9.1427462e-04
317.51832	8.8919889e-03
317.55740	-7.9520475e-03
317.59648	3.2963890e-02
317.63556	4.2056183e-02
317.67465	2.6162579e-03
