# Synthetic kinetics t=30 min (nitroxide adduct)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
350.01244	-8.5821458e-04
350.02417	1.6024706e-02
350.03590	-4.2412542e-02
350.04763	8.5016634e-03
350.05936	-2.1079608e-02
350.07109	-1.0993761e-02
350.08282	3.3969334e-03
350.09455	-1.4707992e-02
350.10628	-2.4259606e-03
350.11801	5.2517831e-02
350.12974	2.4526347e-02
350.14147	3.4701711e-02
350.15320	3.1976363e-02
350.16493	1.4273141e-03
350.17666	-1.6434949e-02
350.18839	-1.4084137e-02
350.20012	-1.8701548e-02
350.21185	-4.3934270e-02
350.22359	7.3593549e-03
350.23532	-2.3372484e-02
350.24705	-2.8169853e-02
350.25878	-2.8324386e-02
350.27051	3.3236882e-03
350.28224	2.2799445e-02
350.29397	1.7421471e-02
350.30570	4.3270728e-03
350.31743	1.1929629e-02
350.32916	3.0298577e-05
350.34089	3.7671591e-04
350.35262	2.7132068e-02
350.36435	-6.1884218e-03
350.37608	1.0127169e-02
350.38781	-3.3804965e-02
350.39954	7.1497729e-03
350.41127	-4.9308782e-02
350.42300	-1.7858183e-02
350.43473	3.8964912e-03
350.44646	-2.4112396e-02
350.45819	3.9410472e-02
350.46992	-9.0502203e-03
350.48165	3.8903710e-02
350.49338	-2.2841653e-02
350.50511	2.4602776e-02
350.51684	-1.4988423e-02
350.52857	-1.7950915e-02
350.54030	-2.7165117e-02
350.55203	4.8652148e-03
350.56376	7.0689675e-03
350.57549	-2.4132184e-02
350.58722	-9.3434440e-03
350.59895	-4.7450350e-02
350.61068	8.1454196e-03
350.62241	1.7534717e-02
350.63414	2.3056330e-02
350.64587	1.5690861e-03
350.65760	2.0959796e-02
350.66933	3.7139801e-02
350.68106	2.2385262e-02
350.69279	4.8502033e-02
350.70452	7.9836167e-02
350.71625	1.3559886e-01
350.72798	1.6319554e-01
350.73971	2.1648819e-01
350.75144	2.7911725e-01
350.76317	3.3854019e-01
350.77490	3.9593259e-01
350.78663	4.0885459e-01
350.79837	3.4924590e-01
350.81010	2.6821797e-01
350.82183	1.1263548e-01
350.83356	-8.2168988e-02
350.84529	-2.7775924e-01
350.85702	-3.6821194e-01
350.86875	-4.1670500e-01
350.88048	-3.5920728e-01
350.89221	-3.3198917e-01
350.90394	-3.0235285e-01
350.91567	-2.5042113e-01
350.92740	-1.7567004e-01
350.93913	-1.2669320e-01
350.95086	-8.6977064e-02
350.96259	-8.3849052e-02
350.97432	-4.3753856e-02
350.98605	-2.1408175e-02
350.99778	-2.5239280e-02
351.00951	-5.0373430e-02
351.02124	-1.9626053e-02
351.03297	6.1437793e-03
351.04470	-1.5600711e-02
351.05643	-9.5468499e-03
351.06816	-1.2807994e-02
351.07989	-8.4358291e-03
351.09162	1.4574434e-03
351.10335	-2.6169940e-03
351.11508	-3.9602713e-02
351.12681	-2.6766332e-02
351.13854	8.1241459e-03
351.15027	-1.8066044e-03
351.16200	-1.0460310e-02
351.17373	-8.4714828e-04
351.18546	-2.9493497e-02
351.19719	9.8213722e-03
351.20892	1.6593638e-02
351.22065	4.0488300e-02
351.23238	5.7591374e-03
351.24411	-1.9055877e-02
351.25584	-1.5595424e-02
351.26757	-6.0949976e-03
351.27930	3.2560013e-02
351.29103	-6.2834000e-03
351.30276	-8.1078221e-03
351.31449	-2.5182899e-02
351.32622	8.5191281e-03
351.33795	3.4831979e-02
351.34968	-2.4548371e-02
351.36142	-1.4673688e-02
351.37315	-5.6398862e-03
351.38488	-2.7381233e-03
351.39661	1.4504424e-02
351.40834	-1.8518693e-02
351.42007	-1.4393999e-02
351.43180	-4.6820439e-03
351.44353	2.1745120e-02
351.45526	-4.9558096e-03
351.46699	-2.9397331e-02
351.47872	1.0400873e-02
351.49045	-1.5071964e-02
351.50218	7.1315188e-03
351.51391	1.7581028e-02
351.52564	1.8173902e-02
351.53737	1.9641893e-02
351.54910	-3.5745529e-02
351.56083	-2.7398043e-02
351.57256	-4.0668193e-02
351.58429	2.9193649e-02
351.59602	-1.1736814e-02
351.60775	-2.2458747e-03
351.61948	3.3463276e-02
351.63121	4.8271654e-03
351.64294	4.1207492e-02
351.65467	1.5460432e-02
351.66640	-2.1891376e-02
351.67813	-1.4135162e-02
351.68986	4.1440170e-03
351.70159	4.5143551e-02
351.71332	-3.8706029e-03
351.72505	-1.2613414e-03
351.73678	-1.6764271e-03
351.74851	5.1187170e-03
351.76024	-7.3973968e-03
351.77197	-1.4777475e-02
351.78370	-8.9571791e-03
351.79543	3.8928439e-02
351.80716	-1.4901719e-02
351.81889	1.9345741e-02
351.83062	1.9678046e-02
351.84235	3.6851397e-02
351.85408	1.7502946e-02
351.86581	5.0601809e-03
351.87754	-4.3088697e-04
351.88927	-7.1339947e-03
351.90100	-4.0257420e-02
351.91273	1.5106860e-02
351.92446	2.4592676e-02
351.93620	-9.2852943e-03
351.94793	-1.3555866e-02
351.95966	2.2597524e-02
351.97139	2.6823691e-02
351.98312	2.2058490e-03
351.99485	1.8354287e-02
352.00658	2.0088779e-02
352.01831	-2.4436933e-02
352.03004	5.3584857e-03
352.04177	3.4819484e-02
352.05350	6.8566111e-03
352.06523	2.4720411e-02
352.07696	2.5508874e-02
352.08869	-4.5334459e-03
352.10042	-1.0376982e-02
352.11215	-3.0681574e-02
352.12388	2.0123825e-03
352.13561	2.9310970e-02
352.14734	-5.4355458e-03
352.15907	7.1706106e-02
352.17080	1.6806798e-02
352.18253	9.8804807e-03
352.19426	3.6234322e-03
352.20599	3.0152494e-02
352.21772	1.7974642e-02
352.22945	1.1359814e-01
352.24118	4.2054240e-02
352.25291	9.6234839e-02
352.26464	1.3558426e-01
352.27637	1.9571111e-01
352.28810	2.5298003e-01
352.29983	3.0969316e-01
352.31156	3.3559731e-01
352.32329	3.9821866e-01
352.33502	4.1227511e-01
352.34675	3.4173664e-01
352.35848	2.4486279e-01
352.37021	6.0927414e-02
352.38194	-1.4030279e-01
352.39367	-2.9167759e-01
352.40540	-4.0940893e-01
352.41713	-4.1290022e-01
352.42886	-3.6315303e-01
352.44059	-3.4159680e-01
352.45232	-2.6789253e-01
352.46405	-2.0946671e-01
352.47578	-1.7318063e-01
352.48751	-1.4894767e-01
352.49924	-3.9457027e-02
352.51098	-7.2827833e-02
352.52271	-6.9809857e-02
352.53444	-3.6724731e-02
352.54617	-5.4241361e-02
352.55790	5.2164165e-03
352.56963	8.6674621e-03
352.58136	1.4113238e-02
352.59309	-1.5729840e-03
352.60482	-2.3160963e-02
352.61655	6.9796038e-03
352.62828	1.4953613e-03
352.64001	-3.5723864e-02
352.65174	1.7517888e-02
352.66347	-1.6486454e-02
352.67520	2.1266349e-03
352.68693	1.5216014e-02
352.69866	1.9880183e-02
352.71039	4.2834119e-02
352.72212	2.9934878e-02
352.73385	3.8304165e-02
352.74558	4.2581773e-04
352.75731	1.5495394e-02
352.76904	2.5203374e-02
352.78077	5.3384823e-03
352.79250	3.2887705e-02
352.80423	-9.9574494e-03
352.81596	3.6855587e-02
352.82769	-1.4423671e-02
352.83942	3.3111960e-03
352.85115	-3.5845694e-02
352.86288	8.9023895e-03
352.87461	-2.3720614e-02
352.88634	-1.0090177e-02
352.89807	-1.8904520e-02
352.90980	7.0727924e-03
352.92153	2.1290650e-04
352.93326	7.2300186e-03
352.94499	-3.0325681e-02
352.95672	1.6471123e-03
352.96845	3.0991378e-02
352.98018	-3.9967939e-03
352.99191	2.5135909e-02
353.00364	4.4787936e-02
353.01537	-1.5897392e-02
353.02710	9.1158818e-03
353.03883	-3.6794441e-03
353.05056	5.1571102e-03
353.06229	5.6411710e-03
353.07403	-1.1755713e-02
353.08576	-2.8401000e-02
353.09749	1.6752526e-02
353.10922	8.3297041e-04
353.12095	3.9073900e-03
353.13268	-1.6043715e-02
353.14441	3.9961178e-02
353.15614	1.3635856e-02
353.16787	1.9973521e-02
353.17960	-2.1915920e-02
353.19133	-8.3311694e-03
353.20306	1.1686222e-02
353.21479	-4.4905270e-02
353.22652	2.6702943e-02
353.23825	-3.6579630e-03
353.24998	-2.2746329e-02
353.26171	-3.7309497e-02
353.27344	7.8110496e-03
353.28517	-1.4712631e-02
353.29690	4.5043998e-02
353.30863	3.5340474e-03
353.32036	5.6352207e-03
353.33209	7.2928373e-04
353.34382	3.2581917e-02
353.35555	-4.0044175e-03
353.36728	2.2503333e-02
353.37901	1.0523774e-02
353.39074	-2.7865598e-04
353.40247	-1.8534723e-02
353.41420	1.6082048e-02
353.42593	-3.1384353e-02
353.43766	2.6436897e-02
353.44939	-1.9543586e-02
353.46112	1.7750802e-03
353.47285	-1.4344052e-02
353.48458	-7.0161325e-03
353.49631	-5.1733711e-03
353.50804	1.6415474e-02
353.51977	-7.9652957e-03
353.53150	2.1240512e-05
353.54323	-7.8353658e-03
353.55496	-2.9254528e-02
353.56669	2.0028905e-03
353.57842	6.2644244e-02
353.59015	1.4611885e-02
353.60188	2.1061125e-02
353.61361	1.6175639e-02
353.62534	1.9180062e-02
353.63707	-8.7257197e-03
353.64881	2.6396376e-02
353.66054	1.0654473e-02
353.67227	2.0077787e-03
353.68400	-2.1554632e-02
353.69573	8.2403292e-03
353.70746	-2.2201085e-02
353.71919	-1.9483656e-02
353.73092	-3.4478180e-02
353.74265	1.1388184e-02
353.75438	-3.3404280e-03
353.76611	8.0822678e-04
353.77784	-5.2226925e-03
353.78957	2.5913220e-02
353.80130	2.0189671e-02
353.81303	-9.3364771e-03
353.82476	-2.6481509e-02
353.83649	2.0659639e-03
353.84822	-3.2112732e-03
353.85995	2.8238447e-03
353.87168	6.5351245e-03
353.88341	1.1963229e-02
353.89514	-6.9892497e-03
353.90687	1.0639822e-02
353.91860	-2.0182819e-02
353.93033	2.0222699e-02
353.94206	5.8727443e-03
353.95379	3.9699761e-03
353.96552	-5.9449270e-03
353.97725	1.2215002e-02
353.98898	1.0303429e-02
354.00071	-3.0528782e-02
354.01244	1.0163352e-02
354.02417	1.2454618e-02
354.03590	-5.4492671e-03
354.04763	8.9849087e-03
354.05936	2.0407920e-02
354.07109	1.7324987e-02
354.08282	3.0494136e-03
354.09455	-1.0084574e-02
354.10628	3.5776529e-02
354.11801	-1.2321534e-02
354.12974	2.2322442e-02
354.14147	2.0400335e-02
354.15320	7.9751965e-03
354.16493	1.7852274e-02
354.17666	-1.2451477e-02
354.18839	2.7561633e-03
354.20012	1.8532508e-02
354.21185	-9.8314145e-03
354.22359	4.2258126e-03
354.23532	2.2198746e-02
354.24705	-8.7756836e-03
354.25878	-2.2543680e-02
354.27051	2.3561343e-02
354.28224	3.5714538e-02
354.29397	-5.9187735e-04
354.30570	2.2901037e-02
354.31743	-2.1174373e-02
354.32916	-8.5645183e-03
354.34089	-4.4659768e-02
354.35262	-3.0266193e-02
354.36435	3.4128856e-02
354.37608	1.4917381e-02
354.38781	2.1986547e-02
354.39954	2.7802342e-02
354.41127	-3.0100819e-02
354.42300	-1.1288331e-02
354.43473	-3.4167756e-02
354.44646	4.1105557e-03
354.45819	-3.5247579e-02
354.46992	1.6883466e-02
354.48165	1.7157948e-02
354.49338	-2.3234965e-02
354.50511	5.1382478e-03
354.51684	-4.5095261e-03
354.52857	2.0964052e-03
354.54030	-2.4743536e-02
354.55203	-1.8651798e-02
354.56376	-6.2826302e-03
354.57549	-2.0386378e-02
354.58722	2.5838537e-02
354.59895	-1.1976176e-02
354.61068	4.1389507e-04
354.62241	-2.0715182e-02
354.63414	-2.9228844e-02
354.64587	-7.6392899e-03
354.65760	3.1045126e-02
354.66933	1.3228549e-02
354.68106	-1.1293967e-02
354.69279	1.2098913e-02
354.70452	1.6071122e-02
354.71625	6.9093751e-03
354.72798	-2.5814085e-02
354.73971	1.1001837e-02
354.75144	4.5145542e-03
354.76317	-2.0771249e-02
354.77490	-2.3515735e-03
354.78663	-1.1747722e-02
354.79837	2.0324666e-02
354.81010	2.3791988e-02
354.82183	-3.4180648e-02
354.83356	-2.3970056e-02
354.84529	2.2650438e-02
354.85702	3.7574081e-03
354.86875	-4.6822739e-02
354.88048	5.4307839e-03
354.89221	6.1079622e-03
354.90394	1.1627507e-02
354.91567	-2.9614294e-03
354.92740	4.8273967e-02
354.93913	-1.7866542e-03
354.95086	-2.6327723e-02
354.96259	-2.2566912e-03
354.97432	-7.7495733e-03
354.98605	3.1841090e-02
354.99778	-1.7956965e-02
355.00951	1.4759644e-02
355.02124	9.2319866e-03
355.03297	-2.1394868e-02
355.04470	-5.9040380e-02
355.05643	-2.2722410e-02
355.06816	2.2721868e-02
355.07989	3.4799480e-02
355.09162	-5.1191411e-04
355.10335	-9.8379315e-03
355.11508	3.5222470e-02
355.12681	-1.9603359e-02
355.13854	-1.6206593e-02
355.15027	1.3243232e-02
355.16200	-4.7559101e-03
355.17373	-3.7357568e-02
355.18546	1.1225001e-02
355.19719	5.5560614e-03
355.20892	-5.7156106e-03
355.22065	-7.3498394e-03
355.23238	4.3439048e-04
355.24411	-1.7609565e-02
355.25584	3.1546587e-02
355.26757	-1.7457736e-04
355.27930	4.3833822e-03
355.29103	1.4805005e-02
355.30276	1.5598075e-02
355.31449	-1.4810320e-02
355.32622	6.1878273e-03
355.33795	-8.0040321e-03
355.34968	-1.7127834e-02
355.36142	1.2729371e-02
355.37315	-3.0084167e-02
355.38488	2.2044594e-03
355.39661	-3.3475990e-03
355.40834	-3.4833883e-02
355.42007	-2.1753618e-02
355.43180	-2.7241456e-02
355.44353	9.3997198e-03
355.45526	-5.0653032e-02
355.46699	4.3834198e-04
355.47872	9.5698448e-03
355.49045	4.5319161e-04
355.50218	-6.8721973e-03
355.51391	6.3227399e-03
355.52564	-1.2757534e-02
355.53737	-2.7213886e-02
355.54910	1.2333894e-02
355.56083	-1.3634069e-02
355.57256	-1.5200818e-02
355.58429	1.8469595e-02
355.59602	-1.9309026e-02
355.60775	-8.6053207e-03
355.61948	-4.8229132e-03
355.63121	-1.1634234e-02
355.64294	9.2037871e-03
355.65467	5.6182880e-03
355.66640	-1.7423901e-02
355.67813	3.1765664e-02
355.68986	-2.9716377e-02
355.70159	8.8042490e-03
355.71332	-2.3855041e-02
355.72505	2.2894770e-02
355.73678	5.6536805e-03
355.74851	-1.3499241e-02
355.76024	4.3740821e-04
355.77197	1.2031634e-02
355.78370	3.7681074e-02
355.79543	6.6937607e-03
355.80716	-1.8038044e-02
355.81889	-6.7353134e-04
355.83062	-8.4474705e-03
355.84235	-9.6530698e-03
355.85408	2.2178146e-02
355.86581	1.3927515e-02
355.87754	3.3501741e-03
355.88927	-1.9053085e-02
355.90100	-1.4661536e-02
355.91273	2.7797785e-02
355.92446	3.8513723e-02
355.93620	-6.4601952e-03
355.94793	6.9647672e-03
355.95966	-2.3945405e-03
355.97139	-4.7717433e-02
355.98312	-3.8248527e-02
355.99485	8.1576577e-03
356.00658	2.0742017e-02
356.01831	-2.6744021e-02
356.03004	3.0475639e-02
356.04177	-1.4305499e-02
