# Synthetic kinetics t=10 min (nitroxide adduct)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
349.30863	-8.7443628e-01
349.32036	-1.0302439e+00
349.33209	-9.6675893e-01
349.34382	-8.6203420e-01
349.35555	-7.6319535e-01
349.36728	-6.5615932e-01
349.37901	-4.4679739e-01
349.39074	-3.6465204e-01
349.40247	-2.3041522e-01
349.41420	-1.8811064e-01
349.42593	-1.1797592e-01
349.43766	-7.1958609e-02
349.44939	-5.6223138e-02
349.46112	-7.5237170e-02
349.47285	-9.2070392e-03
349.48458	-3.1482642e-02
349.49631	-3.8938533e-02
349.50804	-2.5855116e-02
349.51977	-4.8589746e-02
349.53150	1.7133543e-02
349.54323	-3.9690551e-02
349.55496	-2.8877086e-02
349.56669	-3.5911186e-02
349.57842	2.9175038e-03
349.59015	-2.0869843e-02
349.60188	-5.3950506e-03
349.61361	-1.6787066e-02
349.62534	-3.2496196e-02
349.63707	9.9325727e-03
349.64881	1.5868477e-02
349.66054	2.0720185e-03
349.67227	7.5442109e-03
349.68400	-3.0640157e-02
349.69573	3.0141331e-03
349.70746	-1.0669766e-03
349.71919	-3.3214876e-02
349.73092	-4.5832340e-02
349.74265	-2.9672339e-03
349.75438	1.4242896e-02
349.76611	5.0684826e-04
349.77784	1.2594649e-02
349.78957	6.6694980e-03
349.80130	-2.2888196e-02
349.81303	-4.8258280e-03
349.82476	1.4319449e-02
349.83649	-3.1500867e-02
349.84822	-5.9746001e-03
349.85995	-2.3366309e-02
349.87168	1.5216543e-02
349.88341	4.5750518e-03
349.89514	6.2655014e-03
349.90687	2.2761574e-02
349.91860	-4.6017644e-03
349.93033	7.7545411e-03
349.94206	-9.0429719e-03
349.95379	-5.1329307e-02
349.96552	-7.3573578e-03
349.97725	1.0236450e-02
349.98898	-1.6532163e-02
350.00071	-3.8485044e-03
350.01244	8.0290217e-03
350.02417	-2.2384097e-02
350.03590	2.0330387e-02
350.04763	4.0257797e-03
350.05936	-1.7555864e-02
350.07109	5.5178926e-02
350.08282	-4.6391181e-03
350.09455	-9.3968826e-03
350.10628	1.6365196e-03
350.11801	2.1009678e-03
350.12974	3.0158721e-02
350.14147	-4.6831021e-03
350.15320	-5.0162565e-03
350.16493	-1.2324747e-02
350.17666	2.6042844e-03
350.18839	5.4837915e-03
350.20012	-3.3703678e-02
350.21185	-1.0671680e-02
350.22359	-1.8305661e-02
350.23532	-4.0237866e-03
350.24705	3.2805622e-02
350.25878	5.1932432e-03
350.27051	4.0502400e-02
350.28224	1.1108686e-02
350.29397	-1.1106685e-02
350.30570	2.4963231e-02
350.31743	1.8925926e-02
350.32916	4.7829762e-02
350.34089	-1.0883182e-02
350.35262	-3.7766043e-03
350.36435	-2.4047391e-04
350.37608	1.2030477e-02
350.38781	-3.4427180e-04
350.39954	4.3873437e-03
350.41127	1.6268440e-02
350.42300	3.3511473e-02
350.43473	-1.1906469e-02
350.44646	2.3946663e-02
350.45819	-1.0968848e-02
350.46992	1.3514774e-03
350.48165	1.1593459e-02
350.49338	-6.7323066e-03
350.50511	-1.2963075e-03
350.51684	6.6687796e-02
350.52857	4.9234113e-02
350.54030	1.5525955e-02
350.55203	5.2913686e-03
350.56376	5.4888911e-02
350.57549	2.1841673e-02
350.58722	3.3180009e-02
350.59895	1.6733542e-02
350.61068	2.6306357e-02
350.62241	3.2356093e-02
350.63414	7.4443790e-02
350.64587	3.6556604e-02
350.65760	3.9338754e-02
350.66933	9.2523740e-02
350.68106	1.4535356e-01
350.69279	2.2665119e-01
350.70452	2.1083243e-01
350.71625	3.0427223e-01
350.72798	4.1914706e-01
350.73971	5.3771685e-01
350.75144	6.9629952e-01
350.76317	8.9232904e-01
350.77490	9.8009732e-01
350.78663	1.0066188e+00
350.79837	9.2417352e-01
350.81010	6.7128870e-01
350.82183	2.4858768e-01
350.83356	-2.7648863e-01
350.84529	-6.6289851e-01
350.85702	-9.1557214e-01
350.86875	-9.8848948e-01
350.88048	-9.5793934e-01
350.89221	-8.6481190e-01
350.90394	-6.9304786e-01
350.91567	-5.6433271e-01
350.92740	-4.2215684e-01
350.93913	-3.1236581e-01
350.95086	-1.9604799e-01
350.96259	-1.8390034e-01
350.97432	-6.8897352e-02
350.98605	-8.8731042e-02
350.99778	-9.0287421e-02
351.00951	-7.3605993e-02
351.02124	-3.5730455e-02
351.03297	-5.3079193e-02
351.04470	-2.9102294e-02
351.05643	-1.4051220e-02
351.06816	-7.3143631e-03
351.07989	-1.0308069e-02
351.09162	-1.6466946e-02
351.10335	-2.0235541e-02
351.11508	9.1842595e-03
351.12681	-4.2894595e-02
351.13854	-1.3873930e-02
351.15027	-1.9397881e-02
351.16200	-3.6749383e-02
351.17373	-3.0101369e-02
351.18546	-1.4772598e-02
351.19719	1.4164311e-02
351.20892	1.1575415e-02
351.22065	1.3851957e-02
351.23238	-1.7539483e-02
351.24411	5.6132547e-03
351.25584	-1.7189234e-02
351.26757	-5.0187056e-03
351.27930	-3.7156873e-02
351.29103	6.2058176e-03
351.30276	-2.7744110e-02
351.31449	-2.7981803e-03
351.32622	-1.1387655e-02
351.33795	-3.6003759e-02
351.34968	-5.9702785e-02
351.36142	-3.9672181e-02
351.37315	1.8106675e-02
351.38488	-1.1551184e-02
351.39661	-2.4601860e-02
351.40834	1.3987512e-02
351.42007	2.6383222e-02
351.43180	5.1267949e-05
351.44353	4.2590739e-03
351.45526	7.2916596e-03
351.46699	-2.7923840e-02
351.47872	2.0369613e-02
351.49045	2.0190483e-02
351.50218	-1.2160656e-02
351.51391	8.3446611e-03
351.52564	-2.7465464e-02
351.53737	-2.4805777e-02
351.54910	-2.3582475e-02
351.56083	1.4635195e-02
351.57256	2.8298587e-02
351.58429	-6.0057415e-02
351.59602	6.1788897e-03
351.60775	3.4572914e-02
351.61948	-3.0119440e-02
351.63121	1.2934930e-02
351.64294	4.6607990e-03
351.65467	-1.7111806e-02
351.66640	7.3177558e-03
351.67813	4.9485919e-03
351.68986	2.9467350e-03
351.70159	2.4039206e-02
351.71332	2.0486344e-02
351.72505	-6.2531879e-03
351.73678	1.0737496e-02
351.74851	4.9817332e-02
351.76024	3.3323450e-02
351.77197	-4.3615527e-03
351.78370	-1.4281027e-02
351.79543	-2.2079961e-02
351.80716	-1.2048121e-02
351.81889	-2.2211868e-02
351.83062	2.3608973e-02
351.84235	2.4327546e-02
351.85408	-1.5626040e-02
351.86581	1.5544760e-02
351.87754	-8.4778774e-03
351.88927	-2.3258557e-02
351.90100	3.0562618e-02
351.91273	1.6703195e-02
351.92446	-1.4605979e-02
351.93620	3.2996277e-02
351.94793	-5.4216114e-03
351.95966	-5.8835981e-03
351.97139	-2.6886270e-03
351.98312	-3.2599514e-02
351.99485	2.6370844e-02
352.00658	4.3515222e-03
352.01831	-1.5530281e-02
352.03004	9.1315818e-03
352.04177	-2.4345974e-02
352.05350	1.7042827e-02
352.06523	2.1919694e-02
352.07696	4.0270178e-02
352.08869	2.5700791e-02
352.10042	-6.7438247e-03
352.11215	1.1803417e-02
352.12388	4.9586973e-02
352.13561	1.6746374e-02
352.14734	2.4117450e-02
352.15907	7.0899032e-03
352.17080	3.0263143e-02
352.18253	6.9035411e-02
352.19426	1.2814969e-02
352.20599	5.1674066e-02
352.21772	1.1441539e-01
352.22945	1.5294938e-01
352.24118	1.7910807e-01
352.25291	2.5706607e-01
352.26464	3.1192504e-01
352.27637	5.1284947e-01
352.28810	5.8012175e-01
352.29983	7.3798155e-01
352.31156	8.8029556e-01
352.32329	9.7200265e-01
352.33502	9.9985152e-01
352.34675	8.3282994e-01
352.35848	5.9780614e-01
352.37021	1.4186983e-01
352.38194	-3.5688568e-01
352.39367	-7.5368215e-01
352.40540	-9.5092412e-01
352.41713	-1.0014082e+00
352.42886	-9.1617682e-01
352.44059	-8.1508856e-01
352.45232	-6.7402349e-01
352.46405	-5.3924008e-01
352.47578	-4.1889958e-01
352.48751	-3.0726034e-01
352.49924	-2.0523937e-01
352.51098	-1.5246827e-01
352.52271	-1.0621822e-01
352.53444	-8.6968067e-02
352.54617	-9.7979804e-02
352.55790	-9.3853899e-02
352.56963	-1.7579412e-02
352.58136	-2.1647678e-02
352.59309	-1.3228667e-02
352.60482	-6.3804580e-02
352.61655	-3.3937057e-02
352.62828	1.7322594e-02
352.64001	-2.6323433e-02
352.65174	-1.5887967e-02
352.66347	-3.1266067e-02
352.67520	9.3692800e-03
352.68693	-1.8511727e-02
352.69866	-1.3472703e-06
352.71039	-8.3031615e-05
352.72212	-2.2300188e-02
352.73385	7.0093820e-03
352.74558	-3.1127380e-02
352.75731	-3.6113176e-02
352.76904	8.4794825e-03
352.78077	-1.6032866e-02
352.79250	4.4198535e-02
352.80423	-8.4410977e-03
352.81596	-1.7087731e-02
352.82769	-1.3894817e-02
352.83942	-1.4888640e-02
352.85115	-2.1445944e-02
352.86288	1.7690852e-03
352.87461	1.4723620e-02
352.88634	-2.0433393e-02
352.89807	-1.5131927e-02
352.90980	-1.8540252e-02
352.92153	-2.3394475e-02
352.93326	8.0816795e-03
352.94499	1.1663271e-03
352.95672	-1.1388366e-02
352.96845	-2.2955888e-02
352.98018	-1.8470005e-03
352.99191	4.9513332e-03
353.00364	-3.8126921e-02
353.01537	-1.3607403e-02
353.02710	-8.9884624e-03
353.03883	-3.9030180e-02
353.05056	-9.0014847e-03
353.06229	-7.1863728e-03
353.07403	-3.1064250e-02
353.08576	9.5026562e-03
353.09749	-3.4281880e-02
353.10922	-5.2465360e-03
353.12095	-2.7598390e-02
353.13268	-1.3313523e-02
353.14441	-1.6995286e-02
353.15614	-4.4378437e-02
353.16787	-1.2576081e-02
353.17960	-1.5017711e-02
353.19133	-4.3674614e-03
353.20306	-1.8869371e-02
353.21479	1.3281143e-02
353.22652	2.9121087e-02
353.23825	2.8699359e-02
353.24998	-1.1008934e-03
353.26171	9.2799201e-03
353.27344	-1.2932790e-03
353.28517	2.6885517e-03
353.29690	-6.3586405e-03
353.30863	2.0764482e-02
353.32036	-3.2229296e-02
353.33209	7.0634453e-03
353.34382	-5.8817101e-03
353.35555	-3.5285293e-02
353.36728	-3.0929826e-02
353.37901	3.0511790e-02
353.39074	-3.1326292e-03
353.40247	-5.7960151e-03
353.41420	-7.9852660e-03
353.42593	-5.6745816e-03
353.43766	9.8738907e-03
353.44939	-1.6246484e-02
353.46112	6.9885968e-02
353.47285	1.3119412e-02
353.48458	2.9895173e-03
353.49631	-9.1867657e-03
353.50804	-2.6442662e-02
353.51977	4.1297386e-03
353.53150	-7.4979466e-03
353.54323	6.6182429e-03
353.55496	-1.1463105e-03
353.56669	2.6619464e-02
353.57842	4.1544720e-02
353.59015	3.2103602e-03
353.60188	-4.6058386e-03
353.61361	7.3558428e-03
353.62534	-6.4976926e-03
353.63707	-1.4315236e-02
353.64881	5.9045489e-03
353.66054	-9.7991413e-04
353.67227	-3.2449485e-02
353.68400	-2.4843818e-02
353.69573	-1.1001922e-02
353.70746	-1.8835383e-02
353.71919	-4.0853392e-02
353.73092	1.9314221e-02
353.74265	-5.7184924e-03
353.75438	3.3521311e-02
353.76611	-6.6047935e-03
353.77784	4.2750474e-02
353.78957	-2.3753685e-03
353.80130	7.4387605e-03
353.81303	2.8768116e-03
353.82476	-9.6248186e-03
353.83649	-7.1319413e-03
353.84822	1.2950352e-02
353.85995	7.4327505e-04
353.87168	1.8481520e-02
353.88341	1.8151479e-02
353.89514	-6.7176246e-03
353.90687	1.9628916e-02
353.91860	-3.9279306e-02
353.93033	-2.2010512e-02
353.94206	5.8858060e-04
353.95379	2.4218030e-02
353.96552	2.4063934e-02
353.97725	-1.7269451e-02
353.98898	-2.1678950e-02
354.00071	-1.3431481e-03
354.01244	-4.7421616e-03
354.02417	-3.4197525e-02
354.03590	-1.1849349e-02
354.04763	1.2322572e-02
354.05936	2.3187832e-02
354.07109	-2.1502093e-03
354.08282	9.8104091e-03
354.09455	1.6929680e-02
354.10628	-1.8090606e-02
354.11801	2.1105551e-02
354.12974	4.6384144e-02
354.14147	-1.6635085e-02
354.15320	3.0051087e-02
354.16493	2.7892842e-02
354.17666	-8.6572128e-03
354.18839	-2.4303325e-02
354.20012	1.0608633e-02
354.21185	-3.8833761e-02
354.22359	-2.5781037e-03
354.23532	5.4925767e-03
354.24705	1.5358840e-03
354.25878	-3.2843479e-02
354.27051	-9.5270280e-03
354.28224	-3.3375540e-04
354.29397	1.6385341e-02
354.30570	8.8876143e-03
354.31743	2.2505817e-02
354.32916	-7.7533328e-03
354.34089	2.1738282e-02
354.35262	-4.4131274e-03
354.36435	1.8406926e-02
354.37608	-1.0891530e-02
354.38781	1.1056870e-02
354.39954	-1.4413676e-02
354.41127	-4.2387238e-02
354.42300	1.8130479e-02
354.43473	1.9523974e-02
354.44646	-1.0740065e-02
354.45819	-3.0118273e-02
354.46992	-1.2411002e-02
354.48165	-3.4874837e-02
354.49338	6.9821104e-03
354.50511	-2.8742365e-02
354.51684	8.8619225e-03
354.52857	-1.0724957e-02
354.54030	-6.6104829e-03
354.55203	-2.7977414e-02
354.56376	-2.1554528e-02
354.57549	8.2021951e-03
354.58722	1.1659531e-02
354.59895	1.3748180e-02
354.61068	5.6947961e-03
354.62241	6.0863930e-03
354.63414	-7.9803167e-03
354.64587	-2.0106793e-02
354.65760	2.6191530e-02
354.66933	1.6283141e-02
354.68106	-6.9428603e-04
354.69279	8.5442134e-03
354.70452	1.1874193e-02
354.71625	4.7061900e-03
354.72798	6.8650606e-03
354.73971	-1.2158856e-02
354.75144	3.0893701e-02
354.76317	-1.9089616e-02
354.77490	6.2628800e-03
354.78663	6.6002219e-03
354.79837	1.7693754e-04
354.81010	1.3223030e-02
354.82183	1.0719309e-02
354.83356	7.3171042e-03
354.84529	-2.8195219e-02
354.85702	1.4605872e-03
354.86875	-1.5608348e-02
354.88048	8.6772914e-03
354.89221	2.0730988e-02
354.90394	-1.4263936e-02
354.91567	-5.0853530e-03
354.92740	1.3462378e-02
354.93913	-1.4920521e-02
354.95086	-9.8172421e-03
354.96259	8.8535997e-03
354.97432	-1.1324512e-02
354.98605	9.9412514e-03
354.99778	1.3190082e-02
355.00951	-3.1161274e-02
355.02124	4.5967355e-03
355.03297	-2.2540805e-02
355.04470	-3.1120642e-02
355.05643	3.0046825e-03
355.06816	1.6217113e-02
355.07989	6.1597457e-03
355.09162	4.6213131e-04
355.10335	-9.8694909e-03
355.11508	-1.0056985e-02
355.12681	9.9224293e-03
355.13854	1.7863467e-02
355.15027	-1.7419755e-02
355.16200	2.9304864e-02
355.17373	-9.4195755e-03
355.18546	1.0556255e-02
355.19719	-1.6143575e-02
355.20892	1.2110142e-02
355.22065	1.3222139e-02
355.23238	1.4162182e-02
355.24411	5.7099616e-03
355.25584	2.2995235e-02
355.26757	4.6036576e-03
355.27930	-9.7570516e-04
355.29103	-6.0750364e-03
355.30276	3.4069418e-02
355.31449	-6.6005692e-03
355.32622	5.1254437e-05
355.33795	-2.2018007e-02
355.34968	4.5767906e-02
355.36142	-1.3182871e-02
355.37315	-3.6524342e-02
355.38488	-1.3182208e-02
355.39661	-1.2498449e-02
355.40834	-4.5978524e-04
355.42007	1.3450347e-02
355.43180	1.1997040e-02
355.44353	-1.1816855e-02
355.45526	-1.2665456e-02
355.46699	-1.2741483e-02
355.47872	9.5938786e-03
355.49045	-1.3946386e-03
355.50218	2.4468491e-02
355.51391	-1.7481257e-02
355.52564	5.8893646e-03
355.53737	-1.8135144e-02
355.54910	4.9584016e-03
355.56083	1.2887443e-02
355.57256	-3.4970194e-02
355.58429	2.4604321e-04
355.59602	2.6719693e-03
355.60775	9.1949243e-03
355.61948	-1.8650886e-02
355.63121	-2.1276161e-02
355.64294	-1.1646557e-02
355.65467	-8.8804863e-03
355.66640	2.4042002e-02
355.67813	1.7217698e-02
355.68986	7.7629347e-03
355.70159	-3.8120953e-03
355.71332	5.8057731e-03
355.72505	1.2760020e-02
355.73678	9.4464919e-03
355.74851	2.6450564e-02
355.76024	-1.7767975e-03
355.77197	-1.3157892e-02
355.78370	1.4137067e-02
355.79543	-2.4692192e-02
355.80716	-6.4146584e-03
355.81889	1.0478983e-02
355.83062	-3.9346273e-02
355.84235	1.7120108e-05
355.85408	-3.4183570e-02
355.86581	-3.5218943e-02
355.87754	8.7240751e-04
355.88927	-2.1256490e-02
355.90100	2.6561200e-03
355.91273	-3.8998297e-03
355.92446	9.8377600e-03
355.93620	-1.5414206e-02
355.94793	-2.3801317e-02
355.95966	-1.2863422e-02
355.97139	-3.0180889e-02
355.98312	-5.3025944e-03
355.99485	1.1465754e-02
356.00658	-8.0227814e-03
356.01831	2.8585604e-02
