# Synthetic 2-component (sharp nitroxide + broad radical)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
347.17569	2.1483858e-02
347.19133	-1.5897960e-02
347.20697	1.0265173e-02
347.22261	1.0635872e-02
347.23825	3.8144541e-02
347.25389	-1.0390744e-02
347.26953	6.8177816e-03
347.28517	2.4351425e-02
347.30081	-1.9935149e-02
347.31645	3.3517087e-03
347.33209	-1.3840934e-02
347.34773	-1.0451468e-02
347.36337	1.7255732e-02
347.37901	1.7656913e-02
347.39465	5.5230625e-02
347.41029	3.1249116e-02
347.42593	2.9519923e-02
347.44157	4.2924419e-04
347.45721	-2.2208097e-03
347.47285	6.5516886e-03
347.48849	-4.1669932e-02
347.50413	3.6995199e-02
347.51977	-9.5573648e-03
347.53541	-1.7332274e-02
347.55105	-5.2872406e-03
347.56669	2.1381821e-02
347.58233	2.8750593e-02
347.59797	-3.6467121e-03
347.61361	1.2619347e-02
347.62925	2.7658188e-03
347.64490	-1.6004765e-02
347.66054	7.3326326e-03
347.67618	4.5033772e-03
347.69182	-2.6780168e-02
347.70746	2.6001689e-02
347.72310	-2.7413635e-02
347.73874	8.7194286e-03
347.75438	-1.6931111e-02
347.77002	-1.2182753e-02
347.78566	-9.9163161e-03
347.80130	1.8264290e-02
347.81694	-2.0885278e-02
347.83258	4.2345969e-04
347.84822	3.5311921e-02
347.86386	-9.6126233e-03
347.87950	3.7071114e-03
347.89514	1.7667557e-02
347.91078	-7.2360501e-03
347.92642	1.3967286e-02
347.94206	-8.7115607e-03
347.95770	1.8550932e-02
347.97334	5.8526828e-03
347.98898	-1.4067502e-02
348.00462	3.2896634e-02
348.02026	2.8738682e-03
348.03590	-7.6621540e-04
348.05154	-1.3604775e-02
348.06718	-4.4466495e-03
348.08282	3.0885872e-03
348.09846	8.5179973e-03
348.11410	2.7108936e-02
348.12974	-2.1152772e-02
348.14538	-1.7137637e-03
348.16102	2.9267084e-02
348.17666	9.0490538e-03
348.19230	1.3649823e-02
348.20794	3.7421502e-02
348.22359	1.2387973e-02
348.23923	1.5043069e-02
348.25487	4.9799313e-03
348.27051	4.1233167e-02
348.28615	2.6963311e-02
348.30179	-8.3803881e-03
348.31743	1.7097950e-02
348.33307	-1.6749152e-02
348.34871	2.8046049e-02
348.36435	1.9819741e-02
348.37999	3.2762582e-03
348.39563	-1.4747387e-03
348.41127	-2.9246389e-02
348.42691	2.2019248e-02
348.44255	4.5025836e-03
348.45819	7.1408057e-04
348.47383	2.1516222e-02
348.48947	-6.1359905e-03
348.50511	-4.4666228e-03
348.52075	-6.5044458e-03
348.53639	-1.9564451e-02
348.55203	5.5812715e-02
348.56767	3.8594811e-03
348.58331	8.7954280e-04
348.59895	2.6036652e-02
348.61459	-5.4815932e-02
348.63023	7.7037553e-03
348.64587	8.7261367e-03
348.66151	-1.0805112e-02
348.67715	1.7973015e-02
348.69279	-3.1595084e-02
348.70843	9.1316127e-03
348.72407	2.6748955e-02
348.73971	-3.5340427e-02
348.75535	-1.9831619e-02
348.77099	6.0041514e-03
348.78663	8.7973544e-03
348.80228	-3.7626985e-03
348.81792	1.6475458e-02
348.83356	1.4221916e-02
348.84920	-1.7444363e-02
348.86484	7.7328509e-03
348.88048	-1.5526776e-02
348.89612	-3.1229632e-02
348.91176	-3.7560873e-02
348.92740	3.1700780e-02
348.94304	9.1317455e-03
348.95868	5.1514195e-02
348.97432	-1.6104003e-02
348.98996	7.0122574e-03
349.00560	2.2034297e-02
349.02124	1.3789545e-02
349.03688	2.8391325e-02
349.05252	2.3409761e-02
349.06816	1.0854015e-02
349.08380	-2.0051331e-02
349.09944	1.2124775e-02
349.11508	7.2122472e-02
349.13072	6.3536347e-02
349.14636	9.4419065e-02
349.16200	8.9900772e-02
349.17764	1.6046487e-01
349.19328	2.4898354e-01
349.20892	4.1755564e-01
349.22456	5.7339019e-01
349.24020	7.0678582e-01
349.25584	7.1710859e-01
349.27148	3.6780609e-01
349.28712	-1.3951456e-01
349.30276	-5.9946337e-01
349.31840	-6.5919501e-01
349.33404	-6.0344200e-01
349.34968	-4.3882442e-01
349.36533	-2.7958390e-01
349.38097	-1.3024129e-01
349.39661	-8.6641788e-02
349.41225	-5.1610786e-02
349.42789	-4.1235639e-02
349.44353	1.4304695e-03
349.45917	-1.2879142e-02
349.47481	-3.3229861e-05
349.49045	1.4003837e-02
349.50609	3.1621053e-02
349.52173	7.0098903e-03
349.53737	3.7486594e-02
349.55301	6.1993055e-02
349.56865	-9.0899662e-04
349.58429	5.8341291e-02
349.59993	7.6283691e-02
349.61557	2.3444600e-02
349.63121	4.9596029e-02
349.64685	1.1865749e-02
349.66249	4.8201039e-02
349.67813	3.6954895e-02
349.69377	5.1673922e-02
349.70941	2.9343561e-02
349.72505	3.3428031e-02
349.74069	4.3142442e-02
349.75633	4.0125149e-02
349.77197	4.4315012e-02
349.78761	5.5048191e-02
349.80325	3.9359892e-02
349.81889	6.1217369e-02
349.83453	7.6424385e-02
349.85017	2.3251356e-02
349.86581	7.6307867e-02
349.88145	6.0340343e-02
349.89709	5.5845539e-02
349.91273	5.4415713e-02
349.92837	6.7462952e-02
349.94402	7.2818588e-02
349.95966	9.7995433e-02
349.97530	6.9301926e-02
349.99094	1.1900443e-01
350.00658	8.5477149e-02
350.02222	1.1934990e-01
350.03786	1.3136539e-01
350.05350	8.9181331e-02
350.06914	1.3923892e-01
350.08478	1.6589171e-01
350.10042	1.1782036e-01
350.11606	1.4291350e-01
350.13170	1.3330564e-01
350.14734	1.4221671e-01
350.16298	1.4155634e-01
350.17862	1.4009056e-01
350.19426	1.6951330e-01
350.20990	1.7759480e-01
350.22554	1.6491129e-01
350.24118	2.0022024e-01
350.25682	1.9677577e-01
350.27246	1.9415101e-01
350.28810	1.7083547e-01
350.30374	2.2839685e-01
350.31938	2.2195808e-01
350.33502	1.5771375e-01
350.35066	1.8371924e-01
350.36630	2.0153350e-01
350.38194	2.3507052e-01
350.39758	2.4639637e-01
350.41322	2.2092647e-01
350.42886	2.3681187e-01
350.44450	2.5100483e-01
350.46014	2.1671404e-01
350.47578	2.5916690e-01
350.49142	2.4632541e-01
350.50707	2.6124519e-01
350.52271	2.6166625e-01
350.53835	2.4410865e-01
350.55399	2.5295368e-01
350.56963	2.7889446e-01
350.58527	2.8598553e-01
350.60091	2.8367251e-01
350.61655	3.1610199e-01
350.63219	2.9416003e-01
350.64783	2.8449308e-01
350.66347	3.1144044e-01
350.67911	3.2861731e-01
350.69475	3.5236249e-01
350.71039	4.1899286e-01
350.72603	4.7685937e-01
350.74167	5.9950709e-01
350.75731	7.4153627e-01
350.77295	8.8775127e-01
350.78859	1.0207802e+00
350.80423	9.3388059e-01
350.81987	5.7998370e-01
350.83551	-4.0300790e-04
350.85115	-3.4349514e-01
350.86679	-4.1508124e-01
350.88243	-2.9537100e-01
350.89807	-1.0875279e-01
350.91371	4.7659409e-02
350.92935	1.2599615e-01
350.94499	1.6851083e-01
350.96063	2.1784838e-01
350.97627	2.1924589e-01
350.99191	2.0569295e-01
351.00755	2.1450029e-01
351.02319	2.0565959e-01
351.03883	1.9147227e-01
351.05447	2.2252436e-01
351.07011	1.7417780e-01
351.08576	1.6400425e-01
351.10140	1.7599415e-01
351.11704	1.3513257e-01
351.13268	1.1233518e-01
351.14832	1.0391508e-01
351.16396	1.1556080e-01
351.17960	9.7883586e-02
351.19524	8.0301765e-02
351.21088	4.8607666e-02
351.22652	2.2893275e-02
351.24216	4.2335514e-02
351.25780	-2.1835117e-02
351.27344	-1.4336249e-02
351.28908	-5.3754245e-02
351.30472	-5.2423462e-02
351.32036	-6.4234716e-02
351.33600	-5.3248458e-02
351.35164	-1.5146376e-01
351.36728	-8.2684754e-02
351.38292	-1.4315858e-01
351.39856	-1.3449918e-01
351.41420	-1.3866449e-01
351.42984	-1.8384415e-01
351.44548	-1.8344021e-01
351.46112	-1.8427680e-01
351.47676	-2.0836868e-01
351.49240	-2.3166065e-01
351.50804	-2.2346233e-01
351.52368	-2.3460771e-01
351.53932	-2.7560454e-01
351.55496	-2.2653693e-01
351.57060	-2.5654669e-01
351.58624	-3.1614872e-01
351.60188	-2.9024739e-01
351.61752	-2.4448356e-01
351.63316	-2.5170545e-01
351.64881	-2.8198740e-01
351.66445	-3.2440723e-01
351.68009	-2.9817833e-01
351.69573	-2.7437468e-01
351.71137	-2.8927775e-01
351.72701	-3.0488310e-01
351.74265	-3.1352264e-01
351.75829	-2.8237987e-01
351.77393	-3.0279057e-01
351.78957	-2.9130164e-01
351.80521	-2.8676446e-01
351.82085	-2.6226679e-01
351.83649	-2.8950156e-01
351.85213	-2.8577152e-01
351.86777	-3.2417665e-01
351.88341	-2.6335359e-01
351.89905	-2.6472135e-01
351.91469	-2.7943620e-01
351.93033	-3.2101567e-01
351.94597	-2.8301477e-01
351.96161	-2.6619314e-01
351.97725	-2.2149597e-01
351.99289	-2.4722052e-01
352.00853	-2.3853367e-01
352.02417	-2.3319628e-01
352.03981	-2.1790263e-01
352.05545	-2.6217212e-01
352.07109	-2.5113406e-01
352.08673	-2.5215012e-01
352.10237	-2.2837974e-01
352.11801	-2.2365165e-01
352.13365	-2.0803360e-01
352.14929	-2.2367987e-01
352.16493	-1.9374789e-01
352.18057	-2.0428324e-01
352.19621	-1.3502755e-01
352.21185	-1.7563325e-01
352.22750	-9.6462533e-02
352.24314	-8.6583958e-02
352.25878	-9.4840075e-02
352.27442	2.9585237e-02
352.29006	1.4580420e-01
352.30570	2.6203940e-01
352.32134	4.6625093e-01
352.33698	5.4294301e-01
352.35262	4.4585352e-01
352.36826	8.6035706e-03
352.38390	-5.1045884e-01
352.39954	-7.9444316e-01
352.41518	-8.1844175e-01
352.43082	-6.9769743e-01
352.44646	-5.2263020e-01
352.46210	-3.9232029e-01
352.47774	-2.6011611e-01
352.49338	-2.5214876e-01
352.50902	-1.3257752e-01
352.52466	-1.3956292e-01
352.54030	-1.1763234e-01
352.55594	-1.0030412e-01
352.57158	-1.3467541e-01
352.58722	-5.7763906e-02
352.60286	-1.2024781e-01
352.61850	-8.3500994e-02
352.63414	-8.1859923e-02
352.64978	-5.7973199e-02
352.66542	-8.0680456e-02
352.68106	-1.0522493e-01
352.69670	-6.7168831e-02
352.71234	-1.1997908e-01
352.72798	-7.1660501e-02
352.74362	-7.4078363e-02
352.75926	-3.0964988e-02
352.77490	-6.5333389e-02
352.79055	-6.6359698e-02
352.80619	-7.0234565e-02
352.82183	-7.0043833e-02
352.83747	-6.1920937e-02
352.85311	-3.6854469e-02
352.86875	-7.3393031e-02
352.88439	-4.9366590e-02
352.90003	-7.2781445e-02
352.91567	-4.5162711e-02
352.93131	-3.6981011e-02
352.94695	-6.3480199e-02
352.96259	-4.8815386e-02
352.97823	-3.3887508e-02
352.99387	-1.9236882e-02
353.00951	-1.4378668e-02
353.02515	-3.4502003e-02
353.04079	-5.1171035e-02
353.05643	-6.2631836e-02
353.07207	-1.3396380e-02
353.08771	-6.4651450e-05
353.10335	-1.9750353e-02
353.11899	5.2013928e-03
353.13463	-3.4412265e-02
353.15027	-3.2348648e-02
353.16591	7.7869881e-03
353.18155	-4.3186925e-02
353.19719	-1.0096847e-02
353.21283	-1.3793345e-02
353.22847	-1.7803863e-02
353.24411	1.4494498e-02
353.25975	-3.7292040e-02
353.27539	-2.7675370e-02
353.29103	-6.0489122e-02
353.30667	-3.9051274e-02
353.32231	-2.7814512e-02
353.33795	-2.4819178e-02
353.35359	-2.0654079e-02
353.36924	-1.0127558e-02
353.38488	-2.9123595e-02
353.40052	-5.5079326e-02
353.41616	-1.1861832e-02
353.43180	-6.0900215e-03
353.44744	-3.7529947e-02
353.46308	-2.9667303e-02
353.47872	2.1856403e-02
353.49436	7.4265882e-03
353.51000	8.9651955e-03
353.52564	8.4291883e-04
353.54128	-9.3914564e-03
353.55692	-2.2324172e-02
353.57256	-3.0564148e-04
353.58820	-1.5547918e-02
353.60384	-2.0169298e-02
353.61948	-1.1307950e-02
353.63512	-1.2476123e-02
353.65076	7.2411452e-03
353.66640	-2.9721738e-02
353.68204	3.9897978e-02
353.69768	-3.0291225e-02
353.71332	-1.8425919e-02
353.72896	9.3285045e-03
353.74460	-2.6302146e-02
353.76024	-1.8984266e-02
353.77588	-8.5574384e-03
353.79152	-6.8640891e-02
353.80716	-1.9000686e-02
353.82280	-2.8050284e-02
353.83844	-1.3453607e-02
353.85408	1.7099630e-03
353.86972	4.6866345e-03
353.88536	2.2195103e-02
353.90100	2.1143373e-02
353.91664	1.3048400e-02
353.93229	-8.4166587e-03
353.94793	1.3513939e-02
353.96357	-2.7403131e-02
353.97921	-9.1808538e-03
353.99485	2.1876187e-02
354.01049	8.9381501e-03
354.02613	-3.5028973e-02
354.04177	-1.8690771e-02
354.05741	1.1597568e-02
354.07305	5.9047655e-03
354.08869	1.5318853e-02
354.10433	-4.1904919e-02
354.11997	-3.1698634e-02
354.13561	-1.1105311e-02
354.15125	-2.5595817e-02
354.16689	-6.4532601e-03
354.18253	-5.4567291e-03
354.19817	1.3914845e-03
354.21381	-8.1155689e-03
354.22945	5.9595731e-03
354.24509	1.0443214e-02
354.26073	-2.0626307e-03
354.27637	-2.9688788e-02
354.29201	2.1047095e-02
354.30765	-4.9745885e-04
354.32329	3.7434199e-03
354.33893	-1.2536118e-03
354.35457	-3.7090666e-02
354.37021	7.0958633e-03
354.38585	-1.7705240e-02
354.40149	-2.9014056e-02
354.41713	2.1531271e-02
354.43277	-1.0462680e-02
354.44841	1.5686849e-03
354.46405	1.3774099e-02
354.47969	2.8474203e-02
354.49533	-4.0581967e-02
354.51098	-1.8989477e-02
354.52662	9.6589816e-03
354.54226	-1.7369313e-02
354.55790	-6.9550006e-02
354.57354	-9.0201423e-04
354.58918	7.8823448e-04
354.60482	1.2299302e-02
354.62046	9.8697625e-04
354.63610	-1.2471116e-02
354.65174	7.7229196e-04
354.66738	-4.1841095e-03
354.68302	-1.3613013e-02
354.69866	1.7737850e-03
354.71430	3.8259649e-03
354.72994	-2.3702367e-02
354.74558	1.7434333e-02
354.76122	1.3481816e-02
354.77686	1.2698580e-02
354.79250	-5.8412108e-02
354.80814	-7.0716796e-04
354.82378	-5.5292125e-03
354.83942	-2.3160100e-02
354.85506	8.7349552e-03
354.87070	-3.3222599e-02
354.88634	2.1904606e-02
354.90198	4.9147576e-03
354.91762	-1.3005333e-02
354.93326	2.5884224e-02
354.94890	6.5323244e-03
354.96454	4.0056392e-03
354.98018	-2.8923440e-02
354.99582	7.9366021e-03
355.01146	2.5717782e-02
355.02710	1.9579524e-02
355.04274	-2.8586905e-02
355.05838	2.5413220e-02
355.07403	2.9718468e-02
355.08967	1.4481755e-02
355.10531	-1.0297710e-02
355.12095	-3.2819537e-02
355.13659	-2.0883791e-02
355.15223	-1.4245634e-02
355.16787	2.9122310e-03
355.18351	8.5129473e-03
355.19915	-1.7571296e-02
355.21479	-3.5618011e-02
355.23043	-1.0988617e-02
355.24607	-2.9466075e-02
355.26171	2.4115846e-02
355.27735	-2.7568048e-02
355.29299	6.8673491e-03
355.30863	1.3795936e-02
355.32427	-2.2630002e-02
355.33991	1.7338996e-02
355.35555	-5.7872901e-03
355.37119	-1.8933148e-02
355.38683	-2.2062475e-02
355.40247	-7.9626135e-04
355.41811	1.8621081e-02
355.43375	-4.1317235e-02
355.44939	9.3350593e-03
355.46503	-6.0922210e-03
355.48067	-1.8294844e-02
355.49631	-5.1521675e-03
355.51195	-3.2303625e-03
355.52759	-4.1742412e-03
355.54323	1.3393399e-02
355.55887	-2.1128430e-02
355.57451	3.6896318e-02
355.59015	1.5187942e-02
355.60579	-1.4820097e-02
355.62143	-4.1632670e-02
355.63707	-3.1307064e-03
355.65272	-1.0877674e-02
355.66836	1.2403636e-02
355.68400	1.2064736e-02
355.69964	3.6159274e-02
355.71528	-4.9949091e-03
355.73092	1.3646839e-02
355.74656	-1.0797871e-02
355.76220	-9.7184959e-03
355.77784	2.8800447e-02
355.79348	-4.8501769e-03
355.80912	-4.1986641e-03
355.82476	-9.1111320e-03
355.84040	4.6619847e-03
355.85604	1.0152986e-02
355.87168	-4.2180372e-03
355.88732	-2.4857727e-02
355.90296	5.1567156e-03
355.91860	-1.8252237e-02
355.93424	-8.8047069e-03
355.94988	2.7871325e-03
355.96552	3.5109940e-03
355.98116	-4.8319514e-02
355.99680	3.2887758e-02
356.01244	1.4692047e-02
356.02808	3.7665578e-02
356.04372	4.9444076e-02
356.05936	-2.0395623e-02
356.07500	-1.2852003e-02
356.09064	3.4883269e-03
356.10628	1.7359578e-02
356.12192	-1.1910009e-02
356.13756	-7.9899271e-03
356.15320	2.0019535e-02
356.16884	-1.9583223e-02
356.18448	2.5647052e-03
356.20012	2.0125580e-02
356.21577	-7.0989556e-03
356.23141	1.3846032e-02
356.24705	-4.2459623e-03
356.26269	-3.3996636e-02
356.27833	-1.3022942e-02
356.29397	-6.2272196e-03
356.30961	-9.0012312e-03
356.32525	-1.7872925e-03
356.34089	5.6177365e-03
356.35653	3.3724723e-03
356.37217	1.0672496e-03
356.38781	-1.1340638e-02
356.40345	-7.1387603e-03
356.41909	-1.0319327e-02
356.43473	-1.4720395e-02
356.45037	2.4746471e-02
356.46601	-4.1291373e-02
356.48165	1.5934551e-03
356.49729	-3.6162621e-02
356.51293	-1.5388708e-02
356.52857	1.2684221e-02
356.54421	-9.2415690e-03
356.55985	2.4549423e-02
356.57549	-2.2806467e-02
356.59113	-9.7689061e-03
356.60677	-1.6659900e-02
356.62241	-3.7872901e-03
356.63805	-1.0453777e-02
356.65369	-1.1881106e-02
356.66933	-2.6094087e-03
356.68497	1.7767893e-02
356.70061	-1.5464747e-03
356.71625	-3.5623551e-03
356.73189	-1.0680221e-02
356.74753	-1.9178975e-02
356.76317	-3.4140669e-02
356.77881	-2.6229213e-02
356.79446	-4.6203635e-03
356.81010	-4.3824174e-02
356.82574	7.6980798e-03
356.84138	-1.3996497e-02
356.85702	-2.4463873e-02
356.87266	-1.6626540e-02
356.88830	7.5235230e-03
356.90394	1.7077549e-03
356.91958	-3.3606140e-04
356.93522	2.9920675e-02
356.95086	4.1813915e-02
356.96650	-3.0686730e-02
356.98214	1.3064259e-02
356.99778	-1.9759090e-02
357.01342	-3.1833113e-02
357.02906	-1.4492170e-02
357.04470	1.6797310e-02
357.06034	-9.5756907e-03
357.07598	-1.2652824e-02
357.09162	2.5499076e-02
357.10726	7.7497633e-03
357.12290	-3.8070183e-03
357.13854	3.4507552e-02
357.15418	8.1111765e-03
357.16982	-1.6080881e-02
357.18546	-2.3150749e-02
357.20110	-9.5858227e-03
357.21674	2.4301758e-03
357.23238	1.8078869e-02
357.24802	1.6254696e-02
357.26366	1.6559436e-03
357.27930	-2.4171319e-02
357.29494	1.8124814e-02
357.31058	1.2792596e-03
357.32622	-2.2588093e-02
357.34186	-2.5520358e-02
357.35750	3.7077856e-03
357.37315	6.1591127e-03
357.38879	1.5503849e-02
357.40443	-2.5459053e-02
357.42007	3.7644625e-02
357.43571	-3.7591653e-02
357.45135	-1.8429210e-03
357.46699	2.5921573e-02
357.48263	1.9876385e-02
357.49827	-2.0418247e-02
357.51391	1.1110934e-02
357.52955	2.3590808e-02
357.54519	1.3626491e-02
357.56083	-2.1089806e-02
357.57647	3.2293209e-02
357.59211	-3.4179473e-02
357.60775	-5.7926033e-04
357.62339	-2.3082754e-02
357.63903	-1.0213424e-02
357.65467	-8.3244983e-03
357.67031	8.3356643e-03
357.68595	-2.7237862e-02
357.70159	2.6069859e-03
357.71723	2.4327624e-02
357.73287	-2.3811521e-04
357.74851	9.1030277e-03
357.76415	6.8029024e-03
