# Synthetic 14N nitroxide (garlic)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
346.15320	1.7058889e-02
346.16493	6.9476866e-04
346.17666	2.9135981e-04
346.18839	-1.4275061e-02
346.20012	9.4080633e-03
346.21185	-2.0660463e-02
346.22359	1.3334833e-02
346.23532	3.0495969e-02
346.24705	-3.0476324e-02
346.25878	-4.9307008e-02
346.27051	1.2355334e-02
346.28224	5.0975901e-02
346.29397	-2.0000365e-02
346.30570	-2.4995592e-02
346.31743	1.1797895e-02
346.32916	-1.6795719e-02
346.34089	-1.0101597e-02
346.35262	-6.9432347e-03
346.36435	1.0659362e-02
346.37608	-8.0865190e-03
346.38781	5.5773965e-03
346.39954	-3.5107108e-03
346.41127	-1.6873250e-02
346.42300	-6.3761316e-03
346.43473	-1.8987375e-02
346.44646	1.5114602e-04
346.45819	-2.2456247e-02
346.46992	-2.1836574e-02
346.48165	2.9160788e-02
346.49338	-1.0418898e-03
346.50511	-1.0559994e-03
346.51684	1.0253020e-02
346.52857	-8.3945944e-03
346.54030	-4.5479033e-03
346.55203	8.5260412e-03
346.56376	5.6716501e-03
346.57549	-2.3162330e-02
346.58722	1.6690732e-02
346.59895	-1.1784539e-02
346.61068	-2.1097135e-02
346.62241	-1.7984768e-02
346.63414	-7.7858797e-03
346.64587	3.2571331e-02
346.65760	-2.3485088e-02
346.66933	3.2274566e-03
346.68106	-4.2730234e-02
346.69279	-4.7663421e-06
346.70452	1.8018226e-02
346.71625	-4.7060388e-03
346.72798	-1.2559535e-02
346.73971	4.6581270e-03
346.75144	1.4031289e-02
346.76317	1.3301759e-02
346.77490	3.9478445e-02
346.78663	4.2126835e-03
346.79837	-1.1818495e-02
346.81010	-2.4894972e-03
346.82183	-1.4194979e-03
346.83356	2.2056140e-03
346.84529	-5.6928955e-04
346.85702	3.5109932e-03
346.86875	-3.3384912e-02
346.88048	1.6625091e-02
346.89221	-1.1461843e-02
346.90394	-2.3429793e-02
346.91567	1.2788851e-02
346.92740	2.6380803e-02
346.93913	9.8953098e-03
346.95086	3.2584055e-03
346.96259	-1.8608705e-02
346.97432	5.7467538e-02
346.98605	1.7641864e-02
346.99778	-2.2748692e-02
347.00951	-1.5555037e-02
347.02124	1.7778357e-03
347.03297	-3.1055832e-02
347.04470	3.4119501e-03
347.05643	-9.1415272e-03
347.06816	2.4565889e-02
347.07989	1.9284155e-02
347.09162	-5.4184050e-02
347.10335	8.7631881e-04
347.11508	-3.2306462e-02
347.12681	2.2236282e-02
347.13854	3.4062867e-03
347.15027	1.1012939e-02
347.16200	-2.1256990e-02
347.17373	3.6614798e-02
347.18546	4.0448363e-02
347.19719	-2.1247807e-02
347.20892	7.5046504e-03
347.22065	-1.3416951e-02
347.23238	-4.2153547e-04
347.24411	-2.5262094e-02
347.25584	3.7394356e-02
347.26757	-1.9331327e-02
347.27930	-5.8685777e-03
347.29103	1.0083612e-02
347.30276	-1.2896387e-02
347.31449	-4.7305285e-03
347.32622	-1.1216163e-02
347.33795	-2.6116463e-03
347.34968	-2.3352327e-02
347.36142	-8.7002574e-03
347.37315	-4.0773527e-03
347.38488	-6.6129889e-03
347.39661	1.1963800e-03
347.40834	-5.7983886e-03
347.42007	1.5128985e-02
347.43180	-6.3980347e-03
347.44353	-2.6659532e-03
347.45526	-1.3227405e-02
347.46699	-1.0460862e-02
347.47872	-2.5219179e-02
347.49045	1.0447650e-02
347.50218	-2.2777103e-02
347.51391	-1.4842532e-02
347.52564	7.2608631e-03
347.53737	8.1288464e-03
347.54910	-7.9234703e-03
347.56083	-4.0305008e-02
347.57256	8.4920966e-03
347.58429	5.2746631e-03
347.59602	-2.8162625e-02
347.60775	1.5493089e-02
347.61948	-1.3933656e-02
347.63121	-2.2433683e-02
347.64294	2.0064805e-03
347.65467	-3.4757055e-03
347.66640	4.1480714e-03
347.67813	-3.2017428e-02
347.68986	3.6344132e-02
347.70159	-1.1951589e-02
347.71332	-3.0689489e-02
347.72505	1.2482716e-02
347.73678	-6.9879719e-03
347.74851	6.6075854e-03
347.76024	-6.6793792e-03
347.77197	-1.0795726e-03
347.78370	5.0332107e-03
347.79543	-1.4812707e-02
347.80716	1.3697819e-02
347.81889	-9.2722156e-03
347.83062	-1.7265110e-02
347.84235	1.6722173e-03
347.85408	9.0354245e-03
347.86581	-4.4438604e-03
347.87754	-1.7109440e-02
347.88927	1.2540002e-02
347.90100	-3.5058840e-02
347.91273	-2.0465987e-02
347.92446	9.4543370e-04
347.93620	-2.7062407e-02
347.94793	7.2260166e-04
347.95966	-9.3047432e-04
347.97139	1.8145798e-02
347.98312	-1.8120443e-02
347.99485	-1.2338248e-02
348.00658	6.8481963e-03
348.01831	-4.8961859e-02
348.03004	6.2195287e-02
348.04177	-1.3773360e-02
348.05350	-1.4391637e-02
348.06523	1.7433227e-02
348.07696	-5.8013203e-04
348.08869	-3.5366015e-02
348.10042	1.2767392e-02
348.11215	1.7342937e-02
348.12388	-8.7567499e-03
348.13561	-5.3827631e-03
348.14734	9.9762917e-03
348.15907	-1.7911347e-02
348.17080	9.0400048e-03
348.18253	4.2665145e-03
348.19426	-1.3209444e-02
348.20599	-2.7543794e-02
348.21772	-4.2044447e-03
348.22945	-1.7190931e-02
348.24118	2.0355999e-02
348.25291	3.2202443e-03
348.26464	1.5991459e-02
348.27637	3.0539558e-03
348.28810	5.6318361e-03
348.29983	-1.5273287e-02
348.31156	1.3761132e-02
348.32329	3.6108295e-02
348.33502	-5.7645826e-03
348.34675	-1.1410746e-02
348.35848	-2.6956300e-03
348.37021	-9.1473081e-03
348.38194	-1.3533207e-02
348.39367	3.2792803e-03
348.40540	-5.2829050e-03
348.41713	2.9334034e-02
348.42886	5.8286419e-04
348.44059	7.0805726e-03
348.45232	1.9667592e-02
348.46405	-5.3617268e-03
348.47578	2.9415874e-02
348.48751	-1.1943359e-02
348.49924	-1.5424896e-02
348.51098	-6.5506660e-03
348.52271	-1.4846272e-03
348.53444	-2.7179409e-02
348.54617	1.8465746e-04
348.55790	-3.2421027e-02
348.56963	2.8816389e-02
348.58136	-5.9840685e-04
348.59309	-1.1766461e-02
348.60482	-1.7039376e-02
348.61655	-6.5026888e-03
348.62828	-3.2129479e-03
348.64001	-1.9574289e-02
348.65174	-1.7007691e-02
348.66347	-2.2775434e-03
348.67520	-8.8659813e-03
348.68693	2.0424273e-02
348.69866	2.4494976e-02
348.71039	2.1635294e-03
348.72212	1.1429447e-02
348.73385	-2.4622210e-02
348.74558	1.4964825e-02
348.75731	1.7517304e-03
348.76904	1.2217075e-02
348.78077	3.4706074e-02
348.79250	-4.2726250e-02
348.80423	8.3205669e-03
348.81596	-1.8648998e-02
348.82769	1.5432871e-02
348.83942	-2.2394889e-02
348.85115	-5.7236676e-03
348.86288	8.5866526e-03
348.87461	1.7189447e-02
348.88634	6.8478211e-03
348.89807	-1.0019799e-02
348.90980	-4.6886960e-03
348.92153	2.4686953e-02
348.93326	7.5830972e-03
348.94499	-2.5192031e-02
348.95672	2.6260219e-02
348.96845	1.8746296e-02
348.98018	2.9080239e-02
348.99191	6.2565219e-03
349.00364	3.1153668e-02
349.01537	-4.7570068e-03
349.02710	3.0073026e-02
349.03883	1.1494856e-02
349.05056	3.7964116e-02
349.06229	4.8503047e-02
349.07403	1.8638916e-02
349.08576	3.8892978e-02
349.09749	4.9744876e-02
349.10922	8.5759986e-02
349.12095	9.5382907e-02
349.13268	8.5400133e-02
349.14441	1.6107829e-01
349.15614	2.2709022e-01
349.16787	3.3713373e-01
349.17960	3.6777299e-01
349.19133	5.1963052e-01
349.20306	7.0066393e-01
349.21479	7.9037460e-01
349.22652	9.1353457e-01
349.23825	1.0103416e+00
349.24998	9.7758057e-01
349.26171	7.4183043e-01
349.27344	3.8303560e-01
349.28517	-1.2004989e-01
349.29690	-5.4807472e-01
349.30863	-8.7565233e-01
349.32036	-9.7458145e-01
349.33209	-9.9744923e-01
349.34382	-8.8762615e-01
349.35555	-7.5094401e-01
349.36728	-5.8032542e-01
349.37901	-4.5358855e-01
349.39074	-3.6145516e-01
349.40247	-2.3787003e-01
349.41420	-1.6480843e-01
349.42593	-1.3154286e-01
349.43766	-9.9435693e-02
349.44939	-7.4564126e-02
349.46112	-8.8725956e-02
349.47285	-4.0190711e-02
349.48458	-3.1572260e-02
349.49631	-4.7869198e-02
349.50804	-1.1300386e-02
349.51977	-5.0080728e-02
349.53150	-3.0763035e-02
349.54323	-2.6814929e-02
349.55496	2.4480545e-02
349.56669	-4.5514598e-02
349.57842	-7.8691313e-04
349.59015	8.0896222e-03
349.60188	-2.0824815e-03
349.61361	1.4971551e-02
349.62534	-2.7868145e-02
349.63707	-5.2670211e-02
349.64881	8.9319299e-03
349.66054	-2.9735557e-02
349.67227	-1.1826241e-02
349.68400	-2.8410290e-02
349.69573	1.6629891e-02
349.70746	1.3260325e-02
349.71919	-1.8106489e-02
349.73092	1.4669855e-02
349.74265	-6.9750695e-04
349.75438	-5.6588238e-03
349.76611	-1.4927122e-03
349.77784	-6.4854992e-03
349.78957	1.0062866e-02
349.80130	4.1476524e-03
349.81303	-8.8843424e-03
349.82476	1.8382262e-02
349.83649	-1.3831057e-02
349.84822	4.2687611e-03
349.85995	7.0961891e-03
349.87168	2.8344500e-02
349.88341	-1.1232079e-02
349.89514	3.3840641e-02
349.90687	2.5990616e-03
349.91860	-4.7118688e-03
349.93033	-1.4194188e-02
349.94206	1.1064932e-02
349.95379	3.9823249e-04
349.96552	-2.2575095e-02
349.97725	-2.2985587e-02
349.98898	-1.1465280e-02
350.00071	-1.3803830e-02
350.01244	2.1592101e-02
350.02417	2.7365488e-02
350.03590	1.7293802e-02
350.04763	7.1474034e-03
350.05936	-8.5074911e-03
350.07109	1.2143180e-03
350.08282	1.7886611e-02
350.09455	4.2880476e-02
350.10628	1.8588632e-02
350.11801	-5.2065963e-03
350.12974	1.2348644e-03
350.14147	-9.1017474e-03
350.15320	-1.5021588e-02
350.16493	-2.9783801e-03
350.17666	4.7021003e-03
350.18839	3.7594915e-02
350.20012	2.0088400e-03
350.21185	2.8211434e-02
350.22359	3.6515510e-02
350.23532	2.8493725e-03
350.24705	3.3543440e-02
350.25878	1.5807986e-02
350.27051	-6.7111391e-03
350.28224	7.0829395e-03
350.29397	2.3872871e-03
350.30570	-2.5547575e-03
350.31743	-1.7079587e-03
350.32916	5.3424916e-03
350.34089	1.1349441e-02
350.35262	-1.4805290e-02
350.36435	2.9526030e-03
350.37608	-2.7034423e-02
350.38781	8.9284956e-03
350.39954	1.6515870e-02
350.41127	7.6900831e-03
350.42300	1.0536138e-02
350.43473	1.7073081e-02
350.44646	-7.5184400e-03
350.45819	1.5746520e-03
350.46992	1.7218906e-02
350.48165	2.7767866e-02
350.49338	1.6457616e-02
350.50511	6.0562293e-02
350.51684	8.7620042e-03
350.52857	3.1830827e-02
350.54030	3.8617110e-02
350.55203	1.2288981e-02
350.56376	5.2435155e-04
350.57549	-4.3908414e-03
350.58722	2.5283881e-02
350.59895	4.7610679e-02
350.61068	3.5012690e-02
350.62241	3.8380433e-02
350.63414	3.4462734e-02
350.64587	6.3189704e-02
350.65760	2.3609367e-02
350.66933	9.2236924e-02
350.68106	1.1975747e-01
350.69279	1.3801315e-01
350.70452	2.7433603e-01
350.71625	2.9137094e-01
350.72798	4.0996381e-01
350.73971	5.4080688e-01
350.75144	7.3198127e-01
350.76317	8.3191266e-01
350.77490	9.7224055e-01
350.78663	1.0116382e+00
350.79837	9.2686958e-01
350.81010	6.4676047e-01
350.82183	2.3792431e-01
350.83356	-2.1670414e-01
350.84529	-6.9872714e-01
350.85702	-9.3830927e-01
350.86875	-1.0031329e+00
350.88048	-9.4268762e-01
350.89221	-8.4464157e-01
350.90394	-6.9493303e-01
350.91567	-5.8617002e-01
350.92740	-4.1261868e-01
350.93913	-3.0773863e-01
350.95086	-2.6271536e-01
350.96259	-1.3462163e-01
350.97432	-7.3346989e-02
350.98605	-1.0296101e-01
350.99778	-6.5212932e-02
351.00951	-2.4020657e-02
351.02124	-7.1671816e-02
351.03297	-7.4720517e-02
351.04470	-5.5518205e-02
351.05643	-3.6746176e-02
351.06816	-3.3607185e-02
351.07989	-7.1142737e-03
351.09162	-1.1563882e-02
351.10335	-3.9885924e-02
351.11508	-1.9349568e-03
351.12681	2.5644008e-02
351.13854	1.3351870e-02
351.15027	1.0317044e-02
351.16200	-8.1556293e-03
351.17373	1.1942477e-02
351.18546	-2.6323122e-02
351.19719	8.6646635e-03
351.20892	-7.5285453e-03
351.22065	1.7343895e-02
351.23238	4.5011362e-03
351.24411	-2.6208582e-02
351.25584	-1.4840216e-03
351.26757	2.0651844e-02
351.27930	-2.5997355e-02
351.29103	-1.4323154e-02
351.30276	-1.8265808e-02
351.31449	-3.2578737e-02
351.32622	1.6767060e-02
351.33795	2.3952280e-02
351.34968	1.3908841e-02
351.36142	2.9216756e-03
351.37315	-2.8199667e-03
351.38488	3.1480392e-03
351.39661	-1.6140396e-02
351.40834	1.6489450e-02
351.42007	1.9636631e-02
351.43180	1.7485142e-02
351.44353	-1.1683237e-02
351.45526	5.9989628e-04
351.46699	-4.1924998e-03
351.47872	3.4981689e-02
351.49045	2.8874641e-03
351.50218	-3.8267802e-02
351.51391	7.4209624e-03
351.52564	3.7170962e-02
351.53737	1.3301868e-02
351.54910	1.7258946e-02
351.56083	4.6019433e-04
351.57256	-3.9620261e-02
351.58429	-3.6329809e-02
351.59602	-2.4976229e-02
351.60775	-2.5266664e-03
351.61948	6.2773603e-03
351.63121	1.3933561e-02
351.64294	-6.5952144e-03
351.65467	1.9422295e-02
351.66640	-5.2400794e-03
351.67813	-1.3661947e-02
351.68986	1.7535744e-02
351.70159	-1.7708427e-02
351.71332	-5.3920763e-02
351.72505	-2.0454402e-02
351.73678	2.7155215e-03
351.74851	-6.0679318e-02
351.76024	-6.1217526e-03
351.77197	-5.5185550e-03
351.78370	-2.7297479e-02
351.79543	-2.8303151e-02
351.80716	-7.7793272e-03
351.81889	-9.3404585e-03
351.83062	2.6941223e-02
351.84235	9.3922604e-03
351.85408	-2.9557810e-02
351.86581	-1.4855790e-02
351.87754	1.6533343e-02
351.88927	4.0560581e-02
351.90100	1.0601037e-02
351.91273	9.3373030e-03
351.92446	4.0615031e-02
351.93620	3.2517873e-03
351.94793	-2.1393397e-03
351.95966	-2.3848030e-02
351.97139	-5.4269518e-03
351.98312	4.8872498e-02
351.99485	-2.2615834e-02
352.00658	6.6282620e-03
352.01831	-2.1101509e-02
352.03004	1.0382907e-02
352.04177	2.6417552e-02
352.05350	4.7640064e-03
352.06523	2.5359789e-02
352.07696	2.6456395e-02
352.08869	2.2471413e-02
352.10042	4.9594612e-02
352.11215	3.2887299e-02
352.12388	1.3627588e-02
352.13561	9.0049182e-03
352.14734	9.2431837e-03
352.15907	4.0075977e-02
352.17080	2.9789382e-02
352.18253	9.8548912e-02
352.19426	9.1675060e-02
352.20599	6.6397581e-02
352.21772	8.7699822e-02
352.22945	1.6311347e-01
352.24118	1.4255386e-01
352.25291	2.4247837e-01
352.26464	3.6543524e-01
352.27637	4.4693886e-01
352.28810	5.9357097e-01
352.29983	7.4198710e-01
352.31156	8.9714475e-01
352.32329	9.8213741e-01
352.33502	1.0024281e+00
352.34675	8.8752763e-01
352.35848	5.7904846e-01
352.37021	1.4460032e-01
352.38194	-3.8681223e-01
352.39367	-7.8392647e-01
352.40540	-9.9274983e-01
352.41713	-1.0324202e+00
352.42886	-9.4853409e-01
352.44059	-7.9687507e-01
352.45232	-6.7051317e-01
352.46405	-5.4232850e-01
352.47578	-4.2275309e-01
352.48751	-3.0523533e-01
352.49924	-2.2026176e-01
352.51098	-1.6322811e-01
352.52271	-1.3843657e-01
352.53444	-9.0687901e-02
352.54617	-4.1623967e-02
352.55790	-9.2457962e-02
352.56963	-4.4729741e-02
352.58136	-7.5785686e-02
352.59309	-2.4729213e-02
352.60482	-3.9426870e-02
352.61655	-6.3016215e-02
352.62828	-1.6658986e-02
352.64001	1.9883816e-02
352.65174	-1.2412707e-02
352.66347	1.0246758e-02
352.67520	-1.3042016e-02
352.68693	-5.3573142e-02
352.69866	4.2270542e-04
352.71039	-1.6849843e-02
352.72212	-3.6934788e-02
352.73385	8.6998387e-03
352.74558	-6.4479708e-04
352.75731	-1.6345012e-02
352.76904	1.2009449e-02
352.78077	-2.2360698e-02
352.79250	8.3366692e-03
352.80423	-2.2993533e-02
352.81596	6.8077159e-03
352.82769	-2.5603896e-02
352.83942	2.6450381e-02
352.85115	1.9845467e-03
352.86288	2.5766597e-02
352.87461	-1.9147871e-02
352.88634	-1.2045756e-02
352.89807	1.4429896e-02
352.90980	-5.7090814e-02
352.92153	-2.3417374e-02
352.93326	1.8706084e-02
352.94499	7.4590812e-03
352.95672	1.7837819e-02
352.96845	-7.8352287e-03
352.98018	9.7302940e-03
352.99191	-1.6082842e-02
353.00364	-2.8827419e-02
353.01537	-3.5211830e-02
353.02710	-1.2282833e-02
353.03883	-1.2164749e-02
353.05056	-1.3714934e-02
353.06229	-7.2048793e-02
353.07403	-4.0993604e-02
353.08576	-1.1626271e-02
353.09749	4.8116276e-03
353.10922	-1.2462406e-02
353.12095	-1.8384899e-02
353.13268	-4.6979187e-02
353.14441	3.9655306e-02
353.15614	-2.2763883e-02
353.16787	3.2957408e-02
353.17960	3.0532575e-02
353.19133	4.8251911e-03
353.20306	-1.2079343e-02
353.21479	2.0419776e-03
353.22652	-2.3639671e-02
353.23825	4.6580402e-03
353.24998	-4.7640271e-04
353.26171	1.0123958e-02
353.27344	1.8512358e-02
353.28517	3.4178472e-02
353.29690	-8.2274208e-03
353.30863	2.0423024e-02
353.32036	-1.6262560e-02
353.33209	-1.8305628e-02
353.34382	-1.2761312e-02
353.35555	-2.0026004e-02
353.36728	1.9231473e-02
353.37901	1.8103306e-02
353.39074	2.5096467e-02
353.40247	-8.4454348e-04
353.41420	5.1598374e-03
353.42593	-1.1886054e-02
353.43766	-2.3326897e-02
353.44939	8.6421193e-03
353.46112	5.0782542e-03
353.47285	-2.2420810e-02
353.48458	1.1434416e-02
353.49631	-3.5098805e-02
353.50804	-3.8365695e-03
353.51977	-1.2855521e-02
353.53150	-1.0827700e-02
353.54323	-2.1904535e-02
353.55496	1.8821037e-02
353.56669	1.1096407e-02
353.57842	2.3451901e-02
353.59015	2.3992697e-03
353.60188	-2.6166137e-02
353.61361	-7.7796852e-03
353.62534	-2.4024797e-02
353.63707	8.7464905e-03
353.64881	2.3789556e-02
353.66054	6.1419255e-03
353.67227	-1.2425783e-02
353.68400	-7.8375444e-03
353.69573	3.6422120e-03
353.70746	-2.9369864e-02
353.71919	2.5332620e-03
353.73092	3.5149817e-03
353.74265	-1.1356153e-02
353.75438	-8.8284411e-03
353.76611	2.9326023e-03
353.77784	-1.6906733e-02
353.78957	-1.6946982e-02
353.80130	1.5064818e-02
353.81303	3.9358455e-03
353.82476	3.3044639e-02
353.83649	-2.0285346e-02
353.84822	-3.6142344e-02
353.85995	1.8255227e-02
353.87168	1.8565135e-02
353.88341	-1.5358901e-02
353.89514	-2.9969930e-02
353.90687	-1.5542275e-03
353.91860	-3.5666218e-02
353.93033	-7.4851649e-03
353.94206	-4.4321941e-02
353.95379	-5.4604990e-03
353.96552	-4.3126535e-02
353.97725	-5.4743250e-03
353.98898	2.9594634e-02
354.00071	-6.1076077e-03
354.01244	1.4612905e-02
354.02417	-1.3631614e-02
354.03590	-1.8658001e-02
354.04763	-3.0788214e-02
354.05936	1.9961170e-02
354.07109	-2.0229885e-03
354.08282	3.1564534e-02
354.09455	-2.4476678e-02
354.10628	-5.3806728e-03
354.11801	6.4635666e-04
354.12974	2.7287464e-02
354.14147	3.5464097e-02
354.15320	-1.3965124e-02
354.16493	-2.3677629e-02
354.17666	-3.5747587e-02
354.18839	2.5705029e-02
354.20012	-2.7881066e-03
354.21185	-1.4016577e-02
354.22359	-2.0946839e-03
354.23532	-5.2242926e-02
354.24705	-3.5596316e-02
354.25878	1.7613465e-02
354.27051	6.8191199e-03
354.28224	1.9010840e-03
354.29397	-2.1133242e-02
354.30570	1.0648376e-02
354.31743	3.4460538e-02
354.32916	-2.5601999e-02
354.34089	-8.1898262e-04
354.35262	-9.8185012e-03
354.36435	6.0982837e-03
354.37608	-8.4160286e-04
354.38781	-4.0646621e-03
354.39954	-1.8767752e-02
354.41127	-1.4423509e-03
354.42300	-1.3415686e-02
354.43473	-4.0570291e-03
354.44646	-2.3986235e-03
354.45819	1.1958296e-02
354.46992	-1.2773243e-02
354.48165	-7.5945969e-03
354.49338	2.0313834e-02
354.50511	-5.4913738e-03
354.51684	-6.3634537e-03
354.52857	1.6161881e-02
354.54030	4.3276355e-03
354.55203	7.0258539e-04
354.56376	3.2822513e-03
354.57549	-2.5901468e-02
354.58722	8.1235959e-03
354.59895	2.5436055e-02
354.61068	1.0558987e-02
354.62241	-3.2162332e-02
354.63414	4.6669552e-03
354.64587	-1.9092219e-02
354.65760	-5.5039937e-03
354.66933	1.6415030e-03
354.68106	-2.4776802e-02
354.69279	2.5806408e-02
354.70452	-2.2684524e-03
354.71625	1.4973381e-02
354.72798	1.1835314e-02
354.73971	2.6033305e-02
354.75144	2.3001986e-02
354.76317	-3.0296147e-02
354.77490	6.3705754e-05
354.78663	-4.3480200e-02
354.79837	-9.7072140e-03
354.81010	1.3537187e-02
354.82183	1.7535067e-02
354.83356	2.5046046e-02
354.84529	-8.2656396e-03
354.85702	5.6895746e-03
354.86875	1.2441386e-03
354.88048	2.4644769e-02
354.89221	3.1077392e-02
354.90394	-7.8589195e-03
354.91567	7.5004794e-02
354.92740	-7.4837844e-04
354.93913	-8.0049963e-03
354.95086	1.1329904e-02
354.96259	1.4517275e-02
354.97432	1.0286032e-02
354.98605	-1.3619471e-02
354.99778	2.8850390e-02
355.00951	4.9115128e-04
355.02124	3.0184376e-02
355.03297	2.7306504e-02
355.04470	-2.6001549e-02
355.05643	-2.0110422e-02
355.06816	-2.0508542e-02
355.07989	4.5179470e-03
355.09162	6.1894923e-04
355.10335	4.9284383e-03
355.11508	-1.6677020e-02
355.12681	8.1204016e-03
355.13854	2.7679801e-02
355.15027	-2.7093935e-02
355.16200	-4.2976995e-03
355.17373	4.5985631e-03
355.18546	-2.9623247e-03
355.19719	-4.3036268e-03
355.20892	3.5024433e-02
355.22065	2.5320732e-02
355.23238	1.6647505e-02
355.24411	-1.5564164e-02
355.25584	4.4492180e-02
355.26757	6.8983136e-03
355.27930	-1.1879047e-02
355.29103	-7.0668655e-03
355.30276	-1.0105687e-02
355.31449	4.2111821e-02
355.32622	3.8050264e-03
355.33795	9.6787697e-04
355.34968	-4.3350566e-02
355.36142	1.4458073e-02
355.37315	-2.1447864e-02
355.38488	-2.2876892e-02
355.39661	1.1973577e-02
355.40834	-1.7545567e-02
355.42007	1.6439480e-02
355.43180	2.2160818e-02
355.44353	-3.6064770e-02
355.45526	-2.9989020e-03
355.46699	-3.1752893e-02
355.47872	-1.5150478e-03
355.49045	1.7967755e-02
355.50218	-2.7552591e-02
355.51391	3.5767311e-02
355.52564	-6.5085517e-03
355.53737	-2.3966931e-02
355.54910	-2.8017693e-03
355.56083	1.5520222e-02
355.57256	-2.7873790e-02
355.58429	-3.0029688e-04
355.59602	-2.7811083e-02
355.60775	2.3736232e-02
355.61948	2.7429073e-03
355.63121	-8.8681091e-03
355.64294	2.0335454e-02
355.65467	-2.6146365e-02
355.66640	-8.2477429e-03
355.67813	3.6536496e-02
355.68986	-2.8750734e-03
355.70159	2.6737601e-02
355.71332	3.5012278e-03
355.72505	-1.4405866e-02
355.73678	-5.3376705e-03
355.74851	1.1255594e-03
355.76024	-8.6132756e-03
355.77197	-1.6906917e-02
355.78370	-1.6060599e-02
355.79543	-3.0102009e-02
355.80716	1.7695297e-03
355.81889	7.4291939e-03
355.83062	1.4533686e-02
355.84235	-3.6563926e-02
355.85408	1.5665262e-02
355.86581	-7.9410707e-04
355.87754	-2.9024199e-02
355.88927	1.5049273e-03
355.90100	1.5840225e-02
355.91273	9.9968453e-03
355.92446	1.4055076e-02
355.93620	1.8455320e-02
355.94793	1.7467875e-02
355.95966	-1.1601737e-03
355.97139	-4.2095689e-02
355.98312	-1.5635613e-02
355.99485	6.6810352e-03
356.00658	-9.8282512e-03
356.01831	1.3276941e-02
356.03004	1.5525750e-02
